semantic_field,concepticon_id1,concepticon_gloss1,concepticon_id2,concepticon_gloss2,evidence
Motion,1011,bridge,667,road,1
Motion,1011,bridge,692,bring,1
Motion,1011,bridge,700,carry,1
Motion,1011,bridge,741,drive,5
Motion,1011,bridge,765,move,1
Motion,1047,pursue,765,move,1
Motion,1102,climb,765,move,1
Motion,1113,wrap,765,move,1
Motion,1324,slip,765,move,1
Motion,175,blow,765,move,1
Motion,2003,flow,765,move,1
Motion,2253,drip,765,move,1
Motion,296,crouch,765,move,1
Motion,3456,crawl or creep,765,move,1
Motion,66,kneel,765,move,1
Motion,1011,bridge,787,sail,15
Motion,1047,pursue,787,sail,15
Motion,1085,follow,787,sail,15
Motion,1102,climb,787,sail,16
Motion,1127,send,787,sail,15
Motion,1135,kick,787,sail,15
Motion,1324,slip,787,sail,16
Motion,1443,walk,787,sail,15
Motion,175,blow,787,sail,15
Motion,1844,boat,787,sail,14
Motion,1849,row,787,sail,10
Motion,1970,canoe,787,sail,6
Motion,296,crouch,787,sail,15
Motion,3456,crawl or creep,787,sail,15
Motion,366,limp,787,sail,15
Motion,43,lead,787,sail,15
Motion,485,disappear,787,sail,15
Motion,66,kneel,787,sail,15
Motion,667,road,787,sail,16
Motion,700,carry,787,sail,15
Motion,710,wheel,787,sail,14
Motion,740,ship,787,sail,11
Possession,1095,let go or set free,1081,bill,8
Possession,1095,let go or set free,1082,merchant,4
Possession,1095,let go or set free,1098,weigh,2
Possession,1095,let go or set free,1116,damage,1
Possession,1095,let go or set free,1122,wages,2
Possession,1095,let go or set free,1571,sell,1
Possession,1095,let go or set free,1674,poor,1
Possession,1095,let go or set free,1774,stingy,1
Possession,1095,let go or set free,1887,cheap,1
Possession,1095,let go or set free,1914,debt,2
Possession,1095,let go or set free,1934,beggar,2
Possession,1095,let go or set free,2135,trade or barter,2
Possession,1095,let go or set free,369,owe,2
Possession,1095,let go or set free,582,lend,1
Possession,1095,let go or set free,633,market,4
Possession,1095,let go or set free,657,price,2
Possession,1095,let go or set free,712,rich,3
Possession,1095,let go or set free,718,pay,1
Possession,1095,let go or set free,733,earn,4
Possession,1095,let go or set free,752,store,2
Possession,1095,let go or set free,856,hire,5
Possession,1095,let go or set free,873,tax,5
Possession,1448,hold,1081,bill,9
Possession,1448,hold,1082,merchant,5
Possession,1448,hold,1098,weigh,3
Possession,1448,hold,1116,damage,1
Possession,1448,hold,1122,wages,2
Possession,1448,hold,1477,keep,3
Possession,1448,hold,1571,sell,1
Possession,1448,hold,1674,poor,2
Possession,1448,hold,1774,stingy,1
Possession,1448,hold,1867,coin,1
Possession,1448,hold,1887,cheap,1
Possession,1448,hold,1914,debt,2
Possession,1448,hold,1934,beggar,3
Possession,1448,hold,1997,preserve,1
Possession,1448,hold,2008,rescue,4
Possession,1448,hold,2135,trade or barter,2
Possession,1448,hold,369,owe,3
Possession,1448,hold,582,lend,1
Possession,1448,hold,633,market,4
Possession,1448,hold,657,price,2
Possession,1448,hold,681,destroy,1
Possession,1448,hold,694,get,2
Possession,1448,hold,712,rich,4
Possession,1448,hold,718,pay,1
Possession,1448,hold,733,earn,5
Possession,1448,hold,752,store,2
Possession,1448,hold,856,hire,6
Possession,1448,hold,873,tax,6
Possession,1477,keep,1082,merchant,2
Possession,1477,keep,856,hire,3
Possession,1674,poor,1081,bill,7
Possession,1674,poor,1082,merchant,3
Possession,1674,poor,1934,beggar,1
Possession,1674,poor,856,hire,4
Possession,1674,poor,873,tax,4
Possession,1774,stingy,1081,bill,7
Possession,1774,stingy,1082,merchant,4
Possession,1774,stingy,1914,debt,1
Possession,1774,stingy,369,owe,2
Possession,1774,stingy,733,earn,4
Possession,1774,stingy,752,store,1
Possession,1774,stingy,856,hire,4
Possession,1823,borrow,1081,bill,8
Possession,1823,borrow,1082,merchant,4
Possession,1823,borrow,1098,weigh,3
Possession,1823,borrow,1116,damage,1
Possession,1823,borrow,1122,wages,2
Possession,1823,borrow,1571,sell,1
Possession,1823,borrow,1887,cheap,1
Possession,1823,borrow,1914,debt,2
Possession,1823,borrow,2135,trade or barter,2
Possession,1823,borrow,369,owe,3
Possession,1823,borrow,633,market,3
Possession,1823,borrow,657,price,1
Possession,1823,borrow,718,pay,1
Possession,1823,borrow,733,earn,5
Possession,1823,borrow,752,store,2
Possession,1823,borrow,856,hire,6
Possession,1823,borrow,873,tax,5
Possession,1867,coin,1081,bill,8
Possession,1867,coin,1082,merchant,4
Possession,1867,coin,1098,weigh,2
Possession,1867,coin,1116,damage,1
Possession,1867,coin,1674,poor,1
Possession,1867,coin,1934,beggar,2
Possession,1867,coin,369,owe,2
Possession,1867,coin,712,rich,3
Possession,1867,coin,733,earn,4
Possession,1867,coin,856,hire,4
Possession,1867,coin,873,tax,5
Possession,1914,debt,1081,bill,6
Possession,1914,debt,1082,merchant,2
Possession,1914,debt,856,hire,4
Possession,1934,beggar,1081,bill,6
Possession,1934,beggar,856,hire,4
Possession,1934,beggar,873,tax,2
Possession,1997,preserve,1081,bill,8
Possession,1997,preserve,1082,merchant,4
Possession,1997,preserve,1098,weigh,2
Possession,1997,preserve,1116,damage,1
Possession,1997,preserve,1674,poor,1
Possession,1997,preserve,1934,beggar,2
Possession,1997,preserve,2008,rescue,3
Possession,1997,preserve,369,owe,2
Possession,1997,preserve,712,rich,3
Possession,1997,preserve,733,earn,4
Possession,1997,preserve,856,hire,4
Possession,1997,preserve,873,tax,5
Possession,369,owe,1081,bill,4
Possession,369,owe,856,hire,3
Possession,681,destroy,1081,bill,8
Possession,681,destroy,1082,merchant,4
Possession,681,destroy,1098,weigh,2
Possession,681,destroy,1116,damage,1
Possession,681,destroy,1674,poor,1
Possession,681,destroy,1934,beggar,2
Possession,681,destroy,369,owe,2
Possession,681,destroy,712,rich,3
Possession,681,destroy,733,earn,4
Possession,681,destroy,856,hire,5
Possession,681,destroy,873,tax,4
Possession,712,rich,1081,bill,5
Possession,718,pay,1081,bill,8
Possession,718,pay,1082,merchant,4
Possession,718,pay,733,earn,4
Possession,718,pay,752,store,1
Possession,718,pay,856,hire,5
Possession,738,thing,1081,bill,9
Possession,738,thing,1082,merchant,5
Possession,738,thing,1098,weigh,3
Possession,738,thing,1116,damage,1
Possession,738,thing,1122,wages,2
Possession,738,thing,1571,sell,1
Possession,738,thing,1674,poor,2
Possession,738,thing,1774,stingy,1
Possession,738,thing,1867,coin,1
Possession,738,thing,1887,cheap,1
Possession,738,thing,1914,debt,2
Possession,738,thing,1934,beggar,3
Possession,738,thing,1997,preserve,1
Possession,738,thing,2008,rescue,4
Possession,738,thing,2135,trade or barter,2
Possession,738,thing,369,owe,3
Possession,738,thing,582,lend,1
Possession,738,thing,633,market,4
Possession,738,thing,657,price,2
Possession,738,thing,681,destroy,1
Possession,738,thing,712,rich,4
Possession,738,thing,718,pay,1
Possession,738,thing,733,earn,5
Possession,738,thing,752,store,2
Possession,738,thing,856,hire,6
Possession,738,thing,873,tax,6
Possession,855,seize,1081,bill,8
Possession,855,seize,1082,merchant,4
Possession,855,seize,1098,weigh,2
Possession,855,seize,1116,damage,1
Possession,855,seize,1122,wages,2
Possession,855,seize,1477,keep,2
Possession,855,seize,1571,sell,1
Possession,855,seize,1674,poor,1
Possession,855,seize,1774,stingy,1
Possession,855,seize,1887,cheap,1
Possession,855,seize,1914,debt,2
Possession,855,seize,1934,beggar,2
Possession,855,seize,2008,rescue,3
Possession,855,seize,2135,trade or barter,2
Possession,855,seize,369,owe,2
Possession,855,seize,582,lend,1
Possession,855,seize,633,market,4
Possession,855,seize,657,price,2
Possession,855,seize,694,get,2
Possession,855,seize,712,rich,3
Possession,855,seize,718,pay,1
Possession,855,seize,733,earn,4
Possession,855,seize,752,store,2
Possession,855,seize,856,hire,5
Possession,855,seize,873,tax,5
Possession,1571,sell,1081,bill,8
Possession,1887,cheap,1081,bill,8
Possession,2135,trade or barter,1081,bill,7
Possession,657,price,1081,bill,7
Possession,752,store,1081,bill,8
Possession,873,tax,1081,bill,4
Possession,1887,cheap,1082,merchant,4
Possession,1095,let go or set free,1477,keep,2
Possession,1674,poor,1477,keep,1
Possession,1823,borrow,1477,keep,3
Possession,1867,coin,1477,keep,2
Possession,1887,cheap,1477,keep,2
Possession,1997,preserve,1477,keep,2
Possession,681,destroy,1477,keep,2
Possession,738,thing,1477,keep,3
Possession,1823,borrow,1674,poor,2
Possession,1887,cheap,1674,poor,1
Possession,1823,borrow,1774,stingy,1
Possession,1823,borrow,1867,coin,1
Possession,1887,cheap,1914,debt,1
Possession,718,pay,1914,debt,1
Possession,1823,borrow,1934,beggar,3
Possession,1887,cheap,1934,beggar,2
Possession,1823,borrow,1997,preserve,1
Possession,1095,let go or set free,2008,rescue,3
Possession,1674,poor,2008,rescue,2
Possession,1823,borrow,2008,rescue,4
Possession,1867,coin,2008,rescue,3
Possession,1887,cheap,2008,rescue,3
Possession,681,destroy,2008,rescue,3
Possession,657,price,369,owe,3
Possession,718,pay,369,owe,2
Possession,1823,borrow,582,lend,1
Possession,1887,cheap,633,market,3
Possession,1823,borrow,681,destroy,1
Possession,1095,let go or set free,684,own,5
Possession,1448,hold,684,own,6
Possession,1823,borrow,684,own,6
Possession,1867,coin,684,own,5
Possession,1997,preserve,684,own,5
Possession,582,lend,684,own,5
Possession,681,destroy,684,own,5
Possession,738,thing,684,own,6
Possession,855,seize,684,own,5
Possession,1095,let go or set free,694,get,2
Possession,1116,damage,694,get,1
Possession,1823,borrow,694,get,2
Possession,738,thing,694,get,2
Possession,1571,sell,712,rich,3
Possession,1674,poor,712,rich,2
Possession,1823,borrow,712,rich,3
Possession,1887,cheap,712,rich,3
Possession,1571,sell,733,earn,4
Possession,1095,let go or set free,773,have,8
Possession,1448,hold,773,have,7
Possession,1823,borrow,773,have,8
Possession,738,thing,773,have,8
Possession,855,seize,773,have,7
Possession,1887,cheap,856,hire,5
Possession,1887,cheap,873,tax,5
Quantity,1242,few,1384,second,3
Quantity,1242,few,1624,empty,1
Quantity,1242,few,1859,third,4
Quantity,1384,second,1859,third,1
Quantity,1420,count,1241,some,2
Quantity,1420,count,1242,few,1
Quantity,1420,count,1384,second,4
Quantity,1420,count,1546,twice,2
Quantity,1420,count,1624,empty,2
Quantity,1420,count,1859,third,5
Quantity,1420,count,1881,enough,1
Quantity,1420,count,1992,more,4
Quantity,1420,count,2023,crowd,3
Quantity,1420,count,594,piece,1
Quantity,1420,count,779,part,2
Quantity,1420,count,816,half,1
Quantity,1483,nine,1384,second,3
Quantity,1483,nine,1859,third,4
Quantity,1515,ten,1384,second,3
Quantity,1515,ten,1859,third,4
Quantity,1529,last,1384,second,4
Quantity,1529,last,1546,twice,2
Quantity,1529,last,1859,third,5
Quantity,1529,last,594,piece,1
Quantity,1634,hundred,1384,second,3
Quantity,1634,hundred,1859,third,4
Quantity,1703,six,1384,second,3
Quantity,1703,six,1859,third,4
Quantity,1704,seven,1384,second,3
Quantity,1704,seven,1859,third,4
Quantity,1705,eight,1384,second,3
Quantity,1705,eight,1859,third,4
Quantity,1706,eleven,1384,second,3
Quantity,1706,eleven,1859,third,4
Quantity,1707,twelve,1384,second,3
Quantity,1707,twelve,1859,third,4
Quantity,1709,fifteen,1384,second,3
Quantity,1709,fifteen,1859,third,4
Quantity,1710,twenty,1384,second,3
Quantity,1710,twenty,1859,third,4
Quantity,1843,thousand,1384,second,3
Quantity,1843,thousand,1859,third,4
Quantity,1881,enough,1384,second,3
Quantity,1881,enough,1624,empty,1
Quantity,1881,enough,1859,third,4
Quantity,1888,pair,1546,twice,2
Quantity,1888,pair,1859,third,5
Quantity,1888,pair,594,piece,1
Quantity,1529,last,1241,some,2
Quantity,1888,pair,1241,some,2
Quantity,1964,alone,1241,some,2
Quantity,1529,last,1242,few,1
Quantity,1888,pair,1242,few,1
Quantity,1964,alone,1242,few,1
Quantity,1242,few,1294,zero,8
Quantity,1420,count,1294,zero,8
Quantity,1483,nine,1294,zero,8
Quantity,1515,ten,1294,zero,8
Quantity,1529,last,1294,zero,9
Quantity,1624,empty,1294,zero,7
Quantity,1634,hundred,1294,zero,8
Quantity,1703,six,1294,zero,8
Quantity,1704,seven,1294,zero,8
Quantity,1705,eight,1294,zero,8
Quantity,1706,eleven,1294,zero,8
Quantity,1707,twelve,1294,zero,8
Quantity,1709,fifteen,1294,zero,8
Quantity,1710,twenty,1294,zero,8
Quantity,1843,thousand,1294,zero,8
Quantity,1881,enough,1294,zero,8
Quantity,1888,pair,1294,zero,8
Quantity,1964,alone,1294,zero,9
Quantity,2023,crowd,1294,zero,7
Quantity,594,piece,1294,zero,8
Quantity,816,half,1294,zero,8
Quantity,1888,pair,1384,second,4
Quantity,1964,alone,1384,second,4
Quantity,1420,count,1483,nine,1
Quantity,1529,last,1483,nine,1
Quantity,1888,pair,1483,nine,1
Quantity,1964,alone,1483,nine,1
Quantity,1420,count,1515,ten,1
Quantity,1529,last,1515,ten,1
Quantity,1888,pair,1515,ten,1
Quantity,1964,alone,1515,ten,1
Quantity,1964,alone,1546,twice,2
Quantity,1529,last,1624,empty,2
Quantity,1888,pair,1624,empty,2
Quantity,1964,alone,1624,empty,2
Quantity,816,half,1624,empty,1
Quantity,1420,count,1634,hundred,1
Quantity,1529,last,1634,hundred,1
Quantity,1888,pair,1634,hundred,1
Quantity,1964,alone,1634,hundred,1
Quantity,1420,count,1703,six,1
Quantity,1529,last,1703,six,1
Quantity,1888,pair,1703,six,1
Quantity,1964,alone,1703,six,1
Quantity,1420,count,1704,seven,1
Quantity,1529,last,1704,seven,1
Quantity,1888,pair,1704,seven,1
Quantity,1964,alone,1704,seven,1
Quantity,1420,count,1705,eight,1
Quantity,1529,last,1705,eight,1
Quantity,1888,pair,1705,eight,1
Quantity,1964,alone,1705,eight,1
Quantity,1420,count,1706,eleven,1
Quantity,1529,last,1706,eleven,1
Quantity,1888,pair,1706,eleven,1
Quantity,1964,alone,1706,eleven,1
Quantity,1420,count,1707,twelve,1
Quantity,1529,last,1707,twelve,1
Quantity,1888,pair,1707,twelve,1
Quantity,1964,alone,1707,twelve,1
Quantity,1420,count,1709,fifteen,1
Quantity,1529,last,1709,fifteen,1
Quantity,1888,pair,1709,fifteen,1
Quantity,1964,alone,1709,fifteen,1
Quantity,1420,count,1710,twenty,1
Quantity,1529,last,1710,twenty,1
Quantity,1888,pair,1710,twenty,1
Quantity,1964,alone,1710,twenty,1
Quantity,1420,count,1843,thousand,1
Quantity,1529,last,1843,thousand,1
Quantity,1888,pair,1843,thousand,1
Quantity,1964,alone,1843,thousand,1
Quantity,1964,alone,1859,third,5
Quantity,1529,last,1881,enough,1
Quantity,1888,pair,1881,enough,1
Quantity,1964,alone,1881,enough,1
Quantity,1529,last,1992,more,4
Quantity,1888,pair,1992,more,4
Quantity,1964,alone,1992,more,4
Quantity,1529,last,2023,crowd,3
Quantity,1888,pair,2023,crowd,3
Quantity,1964,alone,2023,crowd,3
Quantity,816,half,2023,crowd,2
Quantity,1964,alone,594,piece,1
Quantity,1529,last,779,part,2
Quantity,1888,pair,779,part,2
Quantity,1964,alone,779,part,2
Quantity,816,half,779,part,1
Quantity,1529,last,816,half,1
Quantity,1888,pair,816,half,1
Quantity,1964,alone,816,half,1
Religion and belief,1349,church,1603,mosque,16
Religion and belief,1565,heaven,1603,mosque,14
Religion and belief,1565,heaven,1973,demon,1
Religion and belief,1565,heaven,3206,elf or fairy,10
Religion and belief,1565,heaven,878,hell,2
Religion and belief,1973,demon,1603,mosque,14
Religion and belief,1973,demon,3206,elf or fairy,10
Religion and belief,2137,magician,1603,mosque,15
Religion and belief,2137,magician,3206,elf or fairy,11
Religion and belief,2137,magician,393,circumcision,11
Religion and belief,24,pray,1603,mosque,16
Religion and belief,24,pray,1945,idol,9
Religion and belief,24,pray,3206,elf or fairy,12
Religion and belief,24,pray,393,circumcision,12
Religion and belief,303,abstain from food,1603,mosque,15
Religion and belief,303,abstain from food,3206,elf or fairy,11
Religion and belief,303,abstain from food,393,circumcision,11
Religion and belief,304,preach,1603,mosque,11
Religion and belief,304,preach,3206,elf or fairy,8
Religion and belief,304,preach,393,circumcision,8
Religion and belief,391,bless,1603,mosque,14
Religion and belief,391,bless,393,circumcision,11
Religion and belief,392,magic,1603,mosque,15
Religion and belief,392,magic,3206,elf or fairy,11
Religion and belief,392,magic,393,circumcision,11
Religion and belief,661,religion,1603,mosque,12
Religion and belief,8,curse,1945,idol,9
Religion and belief,852,priest,1603,mosque,15
Religion and belief,852,priest,1945,idol,9
Religion and belief,878,hell,1603,mosque,13
Religion and belief,24,pray,1103,sacrifice,3
Religion and belief,392,magic,1103,sacrifice,4
Religion and belief,8,curse,1702,holy,5
Religion and belief,1349,church,1945,idol,11
Religion and belief,2137,magician,1945,idol,10
Religion and belief,392,magic,1945,idol,9
Religion and belief,2137,magician,1973,demon,2
Religion and belief,8,curse,257,worship,6
Religion and belief,1349,church,304,preach,4
Religion and belief,2137,magician,304,preach,3
Religion and belief,391,bless,304,preach,3
Religion and belief,107,omen,3206,elf or fairy,7
Religion and belief,1175,ghost,3206,elf or fairy,12
Religion and belief,1349,church,3206,elf or fairy,12
Religion and belief,8,curse,391,bless,3
Religion and belief,1349,church,393,circumcision,12
Religion and belief,392,magic,661,religion,4
Religion and belief,24,pray,853,altar,9
Religion and belief,303,abstain from food,853,altar,9
Religion and belief,392,magic,853,altar,9
Religion and belief,8,curse,853,altar,11
Religion and belief,1973,demon,878,hell,1
Religion and belief,2137,magician,878,hell,3
Religion and belief,391,bless,911,temple,5
Religion and belief,8,curse,911,temple,8
Sense perception,1052,light,704,clean,1
Sense perception,1079,feel,1052,light,1
Sense perception,1079,feel,1232,warm,1
Sense perception,1079,feel,1923,rough,2
Sense perception,1079,feel,379,blunt,3
Sense perception,1079,feel,704,clean,2
Sense perception,1091,salty,1613,color,3
Sense perception,1091,salty,1923,rough,1
Sense perception,1091,salty,379,blunt,2
Sense perception,1091,salty,70,brackish,13
Sense perception,1396,sharp,1052,light,1
Sense perception,1396,sharp,1232,warm,1
Sense perception,1396,sharp,379,blunt,3
Sense perception,1396,sharp,704,clean,2
Sense perception,1811,sound or noise,1052,light,1
Sense perception,1811,sound or noise,1232,warm,1
Sense perception,1811,sound or noise,1314,quiet,2
Sense perception,1811,sound or noise,1613,color,4
Sense perception,1811,sound or noise,1923,rough,2
Sense perception,1811,sound or noise,250,light,3
Sense perception,1811,sound or noise,379,blunt,3
Sense perception,1811,sound or noise,679,bright,1
Sense perception,1811,sound or noise,704,clean,2
Sense perception,1811,sound or noise,706,dark,3
Sense perception,1892,touch,1052,light,1
Sense perception,1892,touch,1232,warm,1
Sense perception,1892,touch,1923,rough,2
Sense perception,1892,touch,379,blunt,3
Sense perception,1892,touch,704,clean,2
Sense perception,1906,sour,1613,color,3
Sense perception,1906,sour,379,blunt,2
Sense perception,375,sniff,1052,light,1
Sense perception,375,sniff,1091,salty,1
Sense perception,375,sniff,1232,warm,1
Sense perception,375,sniff,1314,quiet,2
Sense perception,375,sniff,1613,color,4
Sense perception,375,sniff,1906,sour,1
Sense perception,375,sniff,1923,rough,2
Sense perception,375,sniff,21,taste,3
Sense perception,375,sniff,250,light,3
Sense perception,375,sniff,379,blunt,3
Sense perception,375,sniff,679,bright,1
Sense perception,375,sniff,70,brackish,14
Sense perception,375,sniff,704,clean,2
Sense perception,375,sniff,706,dark,3
Sense perception,376,fragrant,1052,light,1
Sense perception,376,fragrant,1091,salty,1
Sense perception,376,fragrant,1232,warm,1
Sense perception,376,fragrant,1314,quiet,2
Sense perception,376,fragrant,1613,color,4
Sense perception,376,fragrant,1906,sour,1
Sense perception,376,fragrant,1923,rough,2
Sense perception,376,fragrant,21,taste,3
Sense perception,376,fragrant,250,light,3
Sense perception,376,fragrant,379,blunt,3
Sense perception,376,fragrant,679,bright,1
Sense perception,376,fragrant,70,brackish,14
Sense perception,376,fragrant,704,clean,2
Sense perception,376,fragrant,706,dark,3
