lemma,zh,ko,id,ms,en,nl,de,da,no,sv,fi,lt,pl,ru,uk,mk,el,ro,it,fr,ca,es,pt
out,na,8.161090215779226e-06,na,na,0.0032620603888855334,4.131223604533717e-05,2.683501220227838e-06,5.314591262104854e-06,na,na,na,na,na,na,na,0.0002675296068330432,0.00036695050890357515,na,0.00047234733666797493,na,na,1.75880132764877e-07,0.0003736484049748314
we,na,0.0002740030897446417,2.2541524959902994e-05,2.1474005049992418e-05,0.006872174594930557,4.744896942420043e-06,1.31449630084598e-05,1.1034532705217706e-06,6.44584797318283e-07,3.5896705077337656e-06,1.758850977833201e-06,0.00017233132764583328,3.489106214636837e-06,9.065285975172188e-06,1.0154505680384581e-05,1.6518306971752356e-05,6.190962277845154e-06,1.1336696031928734e-05,1.0221980488355518e-05,8.887211915419728e-06,na,3.274668221916054e-05,1.1476638612217005e-05
fun,8.762541879238532e-05,na,0.0004266380090305977,0.0001329787766139282,0.0005487338865943022,0.0035783903896646446,0.0004766359393896867,0.0004924329115612154,0.00011778939033100414,0.0011855485130208717,0.0002755742585626519,0.00035636533033442847,0.00011573222485041018,0.0002285697677556774,9.701281980525608e-05,na,4.3518061199915735e-06,3.338921427659335e-05,2.3917837158300603e-05,na,7.345532772376984e-05,8.604935495521609e-05,8.016883399118329e-05
ben,0.0003803931136749514,na,5.413085924627224e-05,1.2937754595337047e-05,3.848936366692624e-05,0.0030324320032543667,1.559785084257431e-05,9.122631018129985e-05,2.439244575114976e-05,6.959972262217134e-05,1.1306899143213436e-05,na,7.916802405140894e-06,9.365155485801295e-06,9.179214174358944e-06,1.6295086607269217e-05,5.906022591417135e-06,5.196943819910536e-06,0.00033832359639779803,0.0003670797752745629,0.0006797511096587969,1.0816628165039937e-05,1.0083967859273819e-05
have,na,na,na,2.207421016008537e-05,0.010286079864387792,0.012027470211800602,0.010772349597566015,0.016536981256765268,0.016182437038738087,0.012882888714749983,na,na,0.00043519968685373745,0.0003500399864458981,0.001532355066232046,0.0034764339564604214,0.0042896374611345505,0.0021989511049679863,0.002276606752085289,0.00447951754871503,0.008469487786945512,0.007350140673327189,0.006206888538976064
well,9.655074972639511e-06,3.8599751020577417e-07,2.865139620047647e-05,5.2417912948118135e-05,0.0019995369121824074,0.005533161399356571,0.0006885696412278369,0.0005966754664437721,0.000798470936299111,0.001919057796048403,0.0005172906358020147,0.0007193370094833193,0.0006137970359573412,0.0008026584124123834,0.000568996538633075,0.0003898543665698039,0.0005095239665490134,na,0.0007409937613775684,0.0005414603934888098,7.760803855894127e-06,0.0017040366513091066,0.002345425184250663
as,na,na,0.00126357337145477,0.0013951434336827372,0.004262523389885013,0.005060738371338376,0.0035548214875238474,0.007377846202890061,0.013567458292564758,na,na,0.007070869512530734,0.0007376501045119939,0.006961678291223581,na,0.006483658706777283,0.0011984304175083936,na,0.00450633614052476,0.0025420229094845546,0.005301173651390137,0.004960303414334635,0.0038826242131103986
become,0.0002611360975158082,na,0.0017129869005140586,2.6008888104028084e-06,0.0003465489698582269,0.0020958315236823608,na,0.0031003433788941684,na,0.004399958854398936,na,0.00033050619354638996,8.955372617567882e-05,0.0004964916420600666,0.0006167284523397415,0.0005179828557831263,na,0.00019541428575929086,0.00029022837960785965,0.00030871107364082296,3.2132451052473925e-05,3.417570829787516e-05,na
people,0.00500064119240625,0.0006122747649385448,0.0028854061929498897,0.003489992646820507,0.0016467804472064694,0.0012634078925350435,0.0007079202008080735,0.0013304268524317487,0.0011503463846035968,0.000508456884806556,0.0008073754149317905,na,0.0005000032034483959,0.0013303364835778768,0.0015598353386665333,0.0014885450005558186,0.0005026077032511696,0.0006797188600563519,na,0.0005444942469070606,1.225390082509599e-06,0.0008874801574232716,0.0011314160357706966
create,na,5.2054521376321545e-05,0.0024845986395682696,0.00011930743799514421,0.00032012732397258505,8.564011770296798e-05,0.0002878684004292847,0.0002846233854311155,0.00020623320962620222,0.00024114608766398162,0.00013681347963288257,na,8.104520400314338e-05,0.0003624038370379905,0.00041266304722602427,0.00023326528088488124,0.00022541319557242064,0.00013673021218224798,0.00024848197101186086,0.00025537131381450976,0.00024575878876998065,0.0002736255165489574,0.00029393089946839823
