concepticon_id,concepticon_gloss,semantic_field,ontological_category,semantic_category,lex_wold,lex_ids,wl_mean,wl_cvar,en,do_mean,do_cvar,ins,cd,aoa_self,conc,sens,tax,freq_subtitleus,cd_subtitleus,freq_german,freq_spanish,freq_bbc,freq_cbeebies,freq_cbbc,freq_bnc,cd_bbc,cd_cbeebies,cd_cbbc,known_percentage,prevalence,valence_warriner,arousal_warriner,dominance_warriner,perceptual_max,perceptual_aggregated,action_max,action_aggregated,sensor_max,valence_mohammad,arousal_mohammad,dominance_mohammad
1539,basket,Basic actions and technology,Person/Thing,Noun,1,0.93907,13.364608,0.603858,25.654348,660.41203,1.80658,1.22e-4,468.407001,5.67,5,6.032310344,7,13.195898,472.154964,8.267815,3.725899,14.535903,61.03836,35.627772,14.2455,370.111579,348.124098,357.529794,0.99505,2.330079,5.66,2.48,5.3,4.625,5.674021,3.190476,3.327291,4.625,0.458,0.227,0.336
1540,eyelash,The body,Person/Thing,Noun,1,0.949595,10.117613,0.530899,11.561096,93.22601,0.48486,7.3e-5,197.567487,5.8,5,5.20113371,8,0.882341,38.520801,1.41734,0.793256,0.609794,0.341952,2.350698,0.295025,16.376619,3.607504,27.08559,0.995215,2.336337,5.45,2.61,5.05,3.875,4.173946,4,4.081299,4,0.48,0.25,0.278
1547,soup,Food and drink,Person/Thing,Noun,0.975883,0.98524,42.336091,0.600243,60.178472,172.43206,1.06269,3.81e-4,1063.185998,5.37,4.72,6.449559448,7,25.215341,840.854061,20.984501,25.840913,25.968302,66.851537,34.819719,14.266573,427.975632,160.533911,409.895269,0.997596,2.438224,7.05,4.24,6.64,4.238095,5.097817,3.5,3.692376,4.238095,0.602,0.245,0.269
1548,ugly,Emotions and values,Property,Adjective,1,0.981257,55.863953,0.790386,57.139886,127.38012,0.63042,4.52e-4,1043.31059,4.17,3.23,4.998788483,0,42.175893,1578.252256,16.53563,34.759032,16.856095,12.481233,33.938207,14.393012,547.852479,48.701299,590.465872,0.98977,2.166726,2.47,4.43,3.86,3.875,3.949087,3.8,3.985825,3.875,0.167,0.63,0.254
1558,similar,Sense perception,Property,Adjective,0.951122,0.981805,116.799425,0.648811,79.914812,119.49152,0.57991,1.87e-4,1596.855532,7.33,2.46,4.394448363,0,13.646872,633.942329,43.740678,33.364825,63.884601,3.590492,26.07806,194.221374,2004.934821,37.878788,534.488985,0.992611,2.247148,5.86,3.43,5.8,3.5,4.036572,2.473684,2.672627,3.5,0.562,0.25,0.423
1559,money,Possession,Person/Thing,Noun,1,0.990165,341.677116,0.424528,342.694624,766.2463,1.01262,0.004067,6219.816078,5.11,4.54,5.334421579,6,640.775544,6216.156725,640.361944,721.742698,689.087088,52.831522,294.792263,393.732128,5723.300653,227.272727,2540.628386,0.997462,2.431767,7.1,6.86,6.32,4.333333,5.106696,2.15,2.650605,4.333333,0.844,0.608,0.827
1560,face,The body,Person/Thing,Noun,1,1,224.636135,0.863637,338.064397,417.30919,1.20892,8.15e-4,6067.042421,3.75,4.87,6.481296331,6,289.172513,6175.434735,194.018055,240.020011,276.663057,214.232675,492.985516,368.560161,5178.723497,1163.419913,4561.213434,0.98873200000000006,2.140556,6.36,4.59,5.96,4.95,5.32807,4.6,4.946171,4.95,0.571,0.173,0.453
1562,mind,Cognition,Person/Thing,Noun,0.962412,0.851802,148.861884,0.724053,379.591739,206.43863,0.75292,5.82e-4,7241.768021,5.37,2.5,5.10037139,4,484.620818,7562.183579,51.654157,116.464392,295.021328,264.157608,352.310913,300.040571,5407.122737,1964.285714,4366.197183,1,2.575829,6.7,5.05,6.09,3.55,3.71435,4.333333,4.334487,4.333333,0.65,0.388,0.627
1564,lazy,The body,Property,Adjective,1,0.979493,66.404663,1.553757,42.684899,161.03185,1.7165,4.31e-4,826.757639,6.39,2.67,4.822849938,0,11.607684,490.865067,12.441093,2.860529,11.809182,25.133442,20.201314,8.713778,370.111579,106.421356,375.586854,0.99511,2.332353,3.05,3.05,5.79,2.941176,3.573462,2.75,4.052376,2.941176,0.392,0.264,0.096
1567,door,The house,Person/Thing,Noun,1,0.981971,194.133207,0.386001,223.495235,638.61768,0.96376,7.77e-4,4125.185405,3.05,4.96,5.952426098,9,292.074434,5818.842175,248.113186,328.888712,181.674003,256.292722,222.43483,267.271707,3354.149835,1414.141414,2376.309137,0.992248,2.236045,5.43,3.19,6.1,4.647059,5.012693,4.157895,4.395937,4.647059,0.549,0.189,0.421
1569,cheese,Food and drink,Person/Thing,Noun,0.71203,0.576525,34.669399,0.572327,104.7444,109.73495,0.70076,6.82e-4,1889.053693,4.33,4.7,6.09975714,5,39.058289,1244.772177,21.141984,46.994404,64.097781,276.467866,110.262444,27.289826,878.441819,698.051948,1114.120621,0.997416,2.429581,6.81,3.8,7.11,3.9375,5.136771,4.05,4.504734,4.05,0.74,0.28,0.281
1571,sell,Possession,Action/Process,Verb,0.977282,0.96886,145.054255,0.518034,211.803914,274.10959,1.06294,1.33e-4,1718.184515,7.05,3.35,4.095281817,2,92.273247,2687.651332,79.21354,50.576074,165.576432,27.527104,86.094326,81.237281,2280.935432,149.7114,799.927772,1,2.575829,5.33,4.19,5.88,2.368421,2.449163,2.947368,3.779583,2.947368,0.618,0.608,0.605
1583,brain,The body,Person/Thing,Noun,1,0.99186,94.088045,0.562745,100.186521,108.05398,0.65913,6.84e-4,1862.652032,5.76,4.69,4.486854942,7,77.038161,2195.68567,53.583314,92.786905,68.6638,144.987477,117.534917,50.238567,1314.059873,452.741703,1395.810762,0.992958,2.258032,6.22,3.35,6.28,2.388889,2.64889,4.117647,4.155203,4.117647,0.667,0.441,0.823
1585,sleep,The body,Action/Process,Verb,1,1,447.839964,0.492167,355.254112,667.15802,0.91802,9.35e-4,5223.672501,2.79,4.44,4.901510777,3,227.957664,5130.970724,152.364016,172.68941,87.830171000000007,468.644663,134.871317,80.141473,1890.080136,1444.805195,1598.049837,0.997722,2.444377,7.22,3.6,5.3,3.52381,3.800395,3.35,3.976292,3.52381,0.719,0.09,0.339
1592,chest,The body,Person/Thing,Noun,1,0.999235,36.427763,0.815261,30.747596,181.21058,1.19914,1.36e-4,597.448828,5.05,4.93,5.628241387,5,40.999439,1296.50011,28.77987,38.941654,30.271564,54.54128,27.10649,40.039127,724.71996,245.310245,427.952329,0.997613,2.43906,5.18,4.95,6.58,4.0625,4.66902,4.093023,4.245146,4.093023,0.52,0.429,0.481
1593,deep,Spatial relations,Property,Adjective,1,0.988985,83.031179,0.463391,137.184923,171.67535,0.87788,2.71e-4,2132.304954,5.47,3.38,4.481386329,0,76.410719,2701.959058,59.173932,6.634504,94.423879,121.221841,102.989971,112.752288,2504.967574,891.053391,1536.655832,0.994911,2.324918,5.44,3.9,4.94,3.705882,3.98403,2.35,2.991173,3.705882,0.49,0.473,0.657
1594,flour,Food and drink,Person/Thing,Noun,1,0.914785,42.58384,1.556657,39.154351,179.42746,1.12873,1.3e-4,646.989024,6.89,4.97,5.600357739,6,3.176427,122.16597,2.834679,4.08647,24.674349,82.923262,14.765324,11.04237,312.684237,247.113997,189.599133,0.994681,2.316483,5.25,3.26,5.86,3.625,4.878887,3.375,3.904288,3.625,0.53,0.235,0.239
1596,lock,The house,Person/Thing,Noun,0.913877,0.723243,16.163282,1.084005,52.133454,122.29578,1.01467,1.73e-4,522.990211,5.74,4.65,5.373711473,9,56.587461,2054.809597,34.685452,3.052833,26.404577,17.439531,39.374197,27.15285,785.640981,63.131313,653.665583,0.997549,2.435945,4.56,3,4.11,4.4,4.972381,3.105263,3.18257,4.4,0.271,0.585,0.6
1599,word,Speech and language,Person/Thing,Noun,0.936162,0.969913,439.385791,0.518104,553.485676,503.60667,0.93296,0.001371,10327.499258,4.42,3.56,6.526977669,5,235.565403,5665.859564,183.742342,173.578818,195.173752,194.228507,181.22415,204.199546,3851.12562,817.099567,2500.902853,0.995062,2.330537,5.77,4,6.22,4.470588,5.453621,4.1,4.874996,4.470588,0.552,0.255,0.482
1600,skirt,Clothing and grooming,Person/Thing,Noun,1,0.83853,16.999117,0.711986,25.538592,137.45279,1.1801,1.66e-4,458.024325,5.67,4.82,4.688376611,8,9.980256,424.829408,25.118409,9.735414,6.410274,5.30025,7.272473,15.731162,205.253619,39.68254,128.205128,1,2.575829,6.14,4.88,5.86,4.176471,4.291172,1.947368,2.885953,4.176471,0.602,0.463,0.226
1601,weak,The body,Property,Adjective,0.976504,0.97506,50.584826,0.638519,41.773323,122.93921,0.51583,4.27e-4,694.749333,5.58,2.79,5.545660336,0,31.52898,1300.902487,32.953148,36.345544,21.481606,4.787322,19.980936,37.657852,732.580737,34.271284,386.421091,0.995327,2.340609,2.95,4.9,5.32,3.555556,3.931404,3,4.788363,3.555556,0.18,0.241,0.045
1605,skull,The body,Person/Thing,Noun,1,0.885123,7.735938,0.703117,8.551449,89.64468,0.40784,4.5e-5,163.452981,6.33,4.83,4.973368299,9,14.725289,554.699538,24.724703,2.47592,10.96142,4.445371,24.755792,11.980128,243.029019,27.056277,269.050199,0.994924,2.325397,3.63,4.98,4.19,3.333333,3.746233,4.1,4.129856,4.1,0.276,0.558,0.574
1607,hate,Emotions and values,Action/Process,Verb,0.978399,0.942878,267.200441,0.399134,387.448655,108.65576,0.72459,4.57e-4,6789.083358,5.53,2.36,4.985993884,1,214.604906,5231.124807,34.449228,5.841248,65.2083,12.139282,112.245845,32.642425,1713.867721,110.02886,1807.511737,0.997449,2.431149,1.96,6.26,4.47,3.578947,4.449551,2.952381,3.29758,3.578947,0.031,0.802,0.43
1608,listen,Sense perception,Action/Process,Verb,1,0.983137,254.273269,0.59971699999999994,324.65121,420.63942,0.67448,1.74e-4,2818.451498,5.4,3.47,5.89401386,1,544.796465,7666.74004,25.866449,88.628321,177.916085,405.383618,298.832526,60.985912,3397.820818,2388.167388,3548.212351,0.997403,2.428944,6.91,3.76,5.56,4.55,4.579644,4.772049,4.772543,4.772049,0.771,0.36,0.445
1616,cloth,Clothing and grooming,Person/Thing,Noun,1,0.959365,37.805842,0.654806,70.741176,224.81734,1.05428,6.08e-4,1197.27084,5.3,4.9,6.120570593,5,6.117563,260.840854,26.102673,8.894082,10.148361,15.558798,9.843549,20.736053,307.880429,117.243867,191.404839,1,2.575829,6.2,2.58,5.4,4.5,5.637862,2.952381,3.4970850000000002,4.5,0.51,0.19,0.287
1618,grandson,Kinship,Person/Thing,Noun,0.918828,0.954387,9.784458,0.873192,5.845661,113.26307,0.64588,6e-6,115.396025,5.89,4.3,4.700088229,7,7.999891,271.846797,15.157661,15.456471,7.515835,1.196831,3.379129,6.237674,236.915082,10.822511,65.005417,0.994987,2.327761,6.22,3.36,5.39,3.888889,4.403602,2.3,2.641709,3.888889,0.778,0.333,0.5
1619,granddaughter,Kinship,Person/Thing,Noun,0.918828,0.947499,3.633634,0.607899,3.906753,101.81389,0.66405,9e-6,78.611688,4.68,4.37,4.609355667,7,6.490107,224.521241,4.370131,8.581587,5.215474,0.85487899999999994,1.983402,2.760592,167.041509,5.411255,43.336945,0.974555,1.877996,6.86,4.6,5.33,3.555556,4.214472,2.5,2.846939,3.555556,0.823,0.445,0.389
1620,son,Kinship,Person/Thing,Noun,0.976504,0.982188,157.425726,0.714366,181.128665,1017.65752,0.88045,1.41e-4,3371.699792,3.78,4.14,5.255053966,6,410.778692,5663.658376,339.649708,680.084743,146.28116,19.833193,94.248311,138.071767,2717.645261,117.243867,1148.429036,0.997312,2.424664,6.91,4.43,5,4.2,5.15874,1.761905,1.986064,4.2,0.792,0.365,0.528
1622,shirt,Clothing and grooming,Person/Thing,Noun,1,0.899748,67.467008,1.301959,94.080411,204.40452,0.91901,3.58e-4,1800.652625,3.53,4.94,6.232880417,8,46.391522,1541.932644,28.386164,46.2973,29.632024,25.817346,48.262775,29.544661,832.587287,133.477633,675.334056,0.997462,2.431767,5.56,2.3,5.67,4.8,5.702582,3.333333,3.841628,4.8,0.698,0.186,0.231
1623,speak,Speech and language,Action/Process,Verb,1,0.996294,541.820841,0.662033,951.916648,1757.16044,1.11394,0.001012,10045.683773,3.56,4.07,6.198962567,3,187.193516,4721.549637,309.255645,802.246155,123.084199,44.453708,101.373866,99.37079,3001.943359,339.105339,1686.529433,0.995536,2.348696,5.91,4.19,5.89,4.555556,4.685115,4.5,4.745843,4.555556,0.765,0.472,0.5
1624,empty,Quantity,Property,Adjective,0.951122,0.983365,70.237891,0.572119,50.845672,172.92385,1.13597,5.02e-4,948.383269,4.79,3.43,4.478760162,0,47.254255,1942.548976,36.850832,31.2014,47.697792,58.473723,44.295972,60.764643,1256.414176,494.227994,841.45901,1,2.575829,3.78,2.25,3.61,4.058824,4.395773,1.421053,1.698733,4.058824,0.188,0.183,0.081
1626,explain,Cognition,Action/Process,Verb,0.974303,0.868248,148.179021,0.721036,124.799068,140.23999,0.75285,1.43e-4,1270.839513,6.5,1.97,5.274387941,4,111.194557,3727.712965,109.883196,38.941654,67.022809,30.604668,63.468855,83.618555,2034.19438,274.170274,1218.851571,0.997375,2.427654,5.41,4,6.22,4.222222,4.409674,3.5,3.93611,4.222222,0.719,0.517,0.736
1627,chain,Basic actions and technology,Person/Thing,Noun,0.968952,0.806208,25.162358,0.790705,37.967856,142.28083,1.94269,2e-4,667.16108,5.22,4.55,4.695312105,9,21.235003,814.439797,18.386045,32.619645,30.692966,9.061717,15.132621,39.34371,744.590257,48.701299,250.993138,0.992366,2.239637,4.79,4.05,4.2,4.05,4.646058,1.333333,1.477214,4.05,0.378,0.5,0.547
1631,fast,Time,Property,Adverb,1,0.983882,171.725325,0.385179,297.188181,301.82741,0.95684,0.001593,4959.655888,3.738636,3.32,4.948501881,0,137.468707,4192.163768,349.846679,1.706702,123.203183,319.553767,238.66934,80.036107,2938.838789,1852.453102,3076.923077,0.9975,2.433588,6.08,5.16,6.18,3.421053,3.863923,3.157895,3.989332,3.421053,0.704,0.755,0.75
1633,flat,Spatial relations,Property,Adjective,1,0.922096,19.456119,0.83674,45.680076,198.64306,1.94642,2.67e-4,876.001187,5.68,4.07,5.250949346,0,26.234935,1005.943209,6.968587,13.461313,98.390019,70.613005,56.049463,90.467353,1866.71616,400.4329,872.156013,0.997537,2.435363,4.43,3.04,4,4,4.835635,2.35,3.165124,4,0.408,0.236,0.303
1635,obey,Social and political relations,Action/Process,Verb,0.958267,0.963592,9.106885,0.737365,9.59325,105.42828,0.52604,6.4e-5,129.635123,5.44,2.67,3.356678269,2,8.960662,375.302663,8.819002,4.398965,3.277023,1.025855,7.345932,7.797093,115.291395,10.822511,130.010834,0.995413,2.343914,5.13,4.1,4.43,2.529412,2.861923,2.052632,2.431742,2.529412,0.677,0.433,0.533
1639,beer,Food and drink,Person/Thing,Noun,0.895966,0.685495,105.059818,0.724879,296.016155,155.0817,1.56023,6.85e-4,4703.055473,6.11,4.88,6.645826735,8,75.50877,1987.673344,81.969479,79.638087,29.760923,6.668056,4.113722,34.949943,703.757888,14.430014,59.588299,0.995434,2.344725,5.67,4.3,5.33,4.526316,5.842176,4,4.54888,4.526316,0.592,0.654,0.5
1642,niece,Kinship,Person/Thing,Noun,0.81321,0.833856,7.958729,1.029791,15.091644,110.49027,0.71216,2.4e-5,300.207654,7,4.28,4.851181841,6,9.548889,303.764033,9.133967,10.576746,5.027083,1.538782,2.938373,5.036501,146.297792,10.822511,50.559769,0.991189,2.205131,6.52,3.95,5.36,3.75,4.666009,2.1,2.325789,3.75,0.771,0.32,0.4
1644,relatives,Kinship,Person/Thing,Noun,0.976504,0.976042,29.166894,0.675283,23.614154,386.87301,1.50665,1.25e-4,464.847226,6.47,2.97,4.917827018,4,10.078293,466.651992,10.07886,10.047908,17.297328,2.05171,7.860148,27.943096,471.646614,19.84127,151.679307,1,2.575829,5.9,3.86,4.81,3.095238,3.467714,4,4.258706,4,0.5,0.378,0.386
1651,tear,Emotions and values,Person/Thing,Noun,1,0.987133,60.001013,0.55581,101.734753,164.63182,0.58168,3.34e-4,1537.822605,4.89,4.56,4.737695056,6,27.019238,1160.026414,2.755938,2.331692,26.865641,17.952459,24.315036,45.328506,838.48287,95.598846,436.98086,0.99511,2.332353,3.14,4.8,5.68,3.333333,3.807184,3.142857,3.712239,3.333333,0.404,0.62,0.327
1654,lightning,The physical world,Person/Thing,Noun,1,0.993815,15.762959,0.526705,14.064312,181.20917,2.38575,1.22e-4,272.026105,4.76,4.59,5.070492228,8,14.156669,397.31455,12.322981,3.437442,9.999631,28.381983,27.620705,8.808608,250.889796,126.262626,362.946912,0.984576,2.048206,5.34,6.75,4,4.105263,4.207745,3.761905,3.822744,4.105263,0.429,0.683,0.595
1657,true,Emotions and values,Property,Adjective,1,0.96463,219.300738,0.86618,329.628704,306.73436,1.09157,3.26e-4,6426.283002,4.644481,1.7,4.688289467,0,253.369081,5847.457627,291.223935,141.99281,212.624768,129.257703,327.995877,192.187808,3970.784112,851.370851,3259.299386,1,2.575829,7.51,4.98,7,3,3.93978,3,3.473159,3,0.896,0.436,0.777
1663,bed,The house,Person/Thing,Noun,0.976504,0.981971,149.78384,0.719791,228.44379,286.3559,0.95997,7.16e-4,4362.503708,2.89,5,6.740063507,9,187.134694,4527.845036,162.167282,178.194125,130.302574,364.349426,127.158088,167.500525,2648.863463,1614.357864,1536.655832,0.995444,2.345129,7.16,3,6.73,4.421053,5.430322,3.714286,5.266349,4.421053,0.604,0.173,0.327
1664,raft,Motion,Person/Thing,Noun,0.735932,0.643128,2.636199,1.612487,1.996785,98.63014,0.6714,1.4e-5,39.454168,7.35,5,4.847083944,6,4.725426,145.27845,5.905582,5.264335,3.990928,1.538782,7.492851,3.276886,122.060397,12.626263,74.033947,0.997312,2.424664,5.7,4.55,5.76,3.529412,3.840261,3.333333,3.853981,3.529412,0.51,0.229,0.228
1667,hole,Spatial relations,Person/Thing,Noun,1,0.967614,41.083689,0.66175,58.138279,551.22984,0.73786,5.34e-4,1083.95135,5.05,4.81,4.487245633,6,58.234497,1932.643628,52.205345,32.835988,57.692465,179.011661,77.132289,48.268221,1421.9272,779.220779,1063.560852,0.997319,2.425002,5.28,2.95,3.72,3.888889,4.03652,2.166667,2.907682,3.888889,0.531,0.31,0.33
1669,ancestors,Kinship,Person/Thing,Noun,0.977786,0.919348,8.448525,0.663881,9.188105,230.65443,1.16184,5.3e-5,176.802136,8.61,3.36,3.503862207,5,1.705859,62.733876,0.236223,3.629747,2.399515,0.170976,1.542646,3.729961,69.873573,1.803752,32.502709,0.990099,2.175349,6.37,3.73,4.81,2.15,2.455865,2.210526,2.276833,2.210526,0.592,0.388,0.594
1672,write,Speech and language,Action/Process,Verb,1,0.989205,635.868995,0.453351,716.397294,229.36661,0.99624,2.91e-4,4025.808365,4.89,4.22,5.870910323,3,126.821794,3239.049087,84.489194,66.633497,78.177578,55.567134,84.62514,114.669951,1887.459877,335.497835,1206.211629,0.994778,2.320027,6.45,3.81,5.28,3.651163,4.369235,4.727273,4.917947,4.727273,0.612,0.387,0.534
1673,arm,The body,Person/Thing,Noun,0.976504,1,56.663143,0.728469,112.615785,237.74912,1.46548,4.63e-4,1840.996737,3.26,4.96,6.289342158,8,65.430477,2141.756549,68.701604,55.744257,56.686057,147.894065,73.165486,117.420007,1498.133065,791.847042,1103.286385,0.993135,2.263698,5.44,3.44,6.02,3.939394,5.108298,4.842105,4.869708,4.842105,0.552,0.285,0.469
1682,guilty,Law,Property,Adjective,0.859664,0.687698,30.752761,1.172925,34.422839,105.1894,0.83792,1.39e-4,667.16108,8.05,2.36,4.332524012,0,62.312873,1693.81466,45.079276,61.489353,37.504812,1.196831,22.845849,44.612016,978.44837,10.822511,406.283857,0.997442,2.430838,3.09,4.65,4.5,3,3.532117,3.15,3.339968,3.15,0.135,0.77,0.352
1690,fence,Agriculture and vegetation,Person/Thing,Noun,0.974006,0.918633,14.449773,0.846888,22.051453,267.87898,1.56665,2.61e-4,384.455651,6.28,4.82,5.253337614,8,16.078211,608.628659,11.378088,2.836491,20.202526,23.936612,18.658668,18.122973000000002,490.861847,106.421356,263.633081,0.995338,2.341027,5.05,2.7,5.2,4.5,4.578038,2.666667,3.153434,4.5,0.5,0.198,0.398
1702,holy,Religion and belief,Property,Adjective,0.851159,0.6367,53.892919,0.689812,101.02575,193.91905,1.27207,2.54e-4,1900.029665,5.55,1.77,3.623620291,0,14.039024,548.095972,6.220546,15.937233,23.623322,1.196831,9.402793,31.894325,519.029631,7.215007,162.513543,0.997468,2.432074,6.06,3.37,4.78,2.529412,2.985768,2.652174,2.757296,2.652174,0.812,0.112,0.69
1703,six,Quantity,Number,Function word,0.896278,0.799054,113.320007,2.196519,87.786197,289.048,1.34996,6.1e-5,7752.002373,5.25193,3.43,3.13162716,0,199.546289,4789.786485,100.473636,195.71787,294.902343,310.834001,263.64551,320.102281,5151.210778,1185.064935,3071.505959,0.994872,2.323471,4.85,3.18,5.58,2.888889,2.935949,1.7,1.754938,2.888889,0.5,0.154,0.271
1704,seven,Quantity,Number,Function word,0.896278,0.777101,56.118714,0.639425,49.442135,350.51662,1.08197,8.2e-5,6252.743993,5.3585,3.72,3.136364425,0,104.469158,3060.752807,58.504633,107.474158,164.198198,195.425337,154.411497,182.82076,3704.172762,1002.886003,2204.767064,0.997596,2.438224,4.9,3.8,5.64,2.235294,2.283042,2.3,2.666147,2.3,0.672,0.265,0.373
1705,eight,Quantity,Number,Function word,0.896278,0.783632,37.600126,0.471322,36.318337,273.42087,0.97611,7.2e-5,5642.539306,5.3585,4.04,4.385617803,0,98.253557,2952.894563,60.47316,96.128195,166.225887,225.859029,156.909114,182.388759,3697.40376,1008.297258,2168.652943,1,2.575829,5.37,3.48,5.26,3.526316,3.753656,2.705882,3.156931,3.526316,0.54,0.199,0.315
1706,eleven,Quantity,Number,Function word,0.896278,0.812625,11.434742,0.775402,8.681674,125.13418,0.5355,3.2e-5,3528.62652,5.78478,3.93,3.981299354,0,12.999822,517.279331,11.378088,17.523744,5.146067,4.787322,5.950205,39.923224,174.683931,45.093795,124.593716,1,2.575829,5,3.05,5.2,3.25,3.263672,2.857143,3.048952,3.25,0.449,0.25,0.43
1707,twelve,Quantity,Number,Function word,0.896278,0.795674,14.168474,0.539114,15.800647,194.84928,0.9426,8.3e-5,4035.894393,4.484626,3.61,3.161994518,0,18.842879,715.386309,18.03171,29.278355,4.610638,3.24854,4.995234,69.299299,160.054152,30.663781,106.536656,0.994302,2.302943,5.32,3.42,5.86,2.736842,2.788624,1.941176,2.149306,2.736842,0.49,0.298,0.412
1709,fifteen,Quantity,Number,Function word,0.896278,0.783239,9.700672,0.6614,10.823154,168.66857,1.02407,1.7e-5,3525.066746,6.10449,3.37,3.630916073,0,17.568387,681.267885,2.952791,24.206325,1.829382,1.025855,2.056861,56.476242,63.54128,5.411255,41.531239,0.994949,2.326348,4.94,3.65,4.76,3.411765,3.549068,1.272727,1.468178,3.411765,0.49,0.29,0.443
1725,correct,Emotions and values,Property,Adjective,1,0.962313,468.886656,0.922874,1312.842788,1444.62046,0.90355,9.15e-4,25105.606645,4.346085,3.47,4.084930677,0,44.960169,1656.394453,426.264911,169.756767,232.232373,61.551287,128.186519,71.543597,1876.323777,279.58153,1229.685807,0.995134,2.33325,6.94,3.48,7.06,2.705882,3.084944,2.8,3.280115,2.8,0.857,0.306,0.723
1726,wet,Sense perception,Property,Adjective,1,0.99703,39.800385,0.681991,50.845672,184.43193,1.04754,9.87e-4,967.368733,2.47,4.46,6.234871368,0,39.234757,1547.435615,16.496259,7.355646,56.834787,133.190147,76.838452,41.89357,1488.525449,728.715729,1162.874684,0.992424,2.241403,5.64,5,6.11,4.5,5.120703,3.238095,4.763658,4.5,0.385,0.417,0.185
1728,rotten,Food and drink,Property,Adjective,1,0.981958,17.592446,1.058924,6.221867,132.87287,0.89555,1.11e-4,118.659152,6.95,3.87,5.698156003,0,17.489957,716.486903,6.968587,4.663383,10.842435,13.165136,30.41216,8.513583,351.333057,97.402597,507.403395,0.987685,2.115537,2.43,4.9,3.37,4.333333,5.579199,2.05,2.247124,4.333333,0.104,0.59,0.327
1730,cheek,The body,Person/Thing,Noun,1,0.982916,15.537456,0.918308,18.014474,111.27189,0.96001,1.06e-4,347.374666,5.06,4.83,5.045288126,6,7.176372,309.267004,4.803207,6.009515,8.50737,8.035863,10.87198,20.251369,284.953163,70.34632,222.101842,0.992424,2.241403,5.9,3.47,5.38,3.947368,4.464309,3.157895,3.404307,3.947368,0.67,0.314,0.421
1732,sky,The physical world,Person/Thing,Noun,1,1,101.106385,0.569823,69.540211,185.07108,0.88909,5.5e-4,1341.145061,4.17,4.45,5.495206516,6,44.822916,1358.133392,116.930524,144.949491,61.460298,390.337747,74.340835,52.567159,1392.667642,1563.852814,902.853016,0.993088,2.262174,7.32,2.74,5.61,4.736842,4.739511,3.894737,3.903457,4.736842,0.958,0.234,0.401
1743,join,Spatial relations,Action/Process,Verb,0.977167,0.932422,112.282301,0.692339,317.488829,131.61009,0.65012,2.25e-4,3506.377929,5.83,2.86,4.518049525,1,83.449838,2980.409421,2.559086,8.821967,125.801005,377.172611,163.74083099999999,78.771713,3296.285783,2267.316017,2538.82268,0.993421,2.272998,5.83,3.9,4.94,2,2.31099,1.789474,2.435246,2,0.729,0.479,0.684
1745,hip,The body,Person/Thing,Noun,1,0.915694,9.528613,0.957027,38.38747,106.54791,0.74827,1.33e-4,731.53367,6.17,4.21,4.115342738,5,15.431161,556.900726,6.45677,6.322009,23.454761,147.894065,29.897944,11.66403,458.10861,337.301587,377.39256,0.994723,2.318014,5.86,3.8,5.36,3.28125,3.659617,2.176471,2.745065,3.28125,0.448,0.415,0.345
1747,custom,Social and political relations,Person/Thing,Noun,0.956764,0.865791,15.788816,1.036339,29.271712,156.95506,0.98359,3.5e-5,550.578463,8.36,2.68,4.069629235,7,6.215601,290.556901,3.346496,13.052666,3.62406,0.341952,3.599507,15.55204,139.09208,3.607504,70.422535,0.997512,2.434185,5.29,4,5.56,3.705882,3.751963,2.25,2.443171,3.705882,0.552,0.382,0.688
1750,choose,Emotions and values,Action/Process,Verb,0.991453,0.9332,264.864604,0.562121,265.311967,150.4068,1.03012,2.37e-4,2459.804212,4.74,2.62,4.918558695,1,48.077773,1789.566366,29.094834,13.269008,82.218083,151.655533,124.880849,71.891306,2187.042819,934.343434,1756.951968,0.997409,2.429263,6,3.6,6.83,3.277778,3.84366,3.238095,3.962264,3.277778,0.615,0.542,0.648
1754,bracelet,Clothing and grooming,Person/Thing,Noun,0.972747,0.803963,9.372786,0.433596,13.630229,162.59227,2.19346,4.2e-5,252.150697,5.68,4.96,5.36331242,8,7.823422,213.515298,5.354394,3.918203,6.202052,7.522935,4.701397,2.065176,99.133131,34.271284,61.394005,1,2.575829,6.48,3.96,5,3.894737,4.466483,4,4.024277,4,0.776,0.34,0.322
1756,widow,Kinship,Person/Thing,Noun,0.942575,0.972121,5.710754,0.528516,8.247591,102.12451,0.64544,1.7e-5,142.094334,9,4.33,3.638811586,6,12.117481,417.125248,0.314964,11.826725,6.008702,2.222685,3.158751,16.616238,188.877001,5.411255,30.697003,0.990698,2.191459,2.28,3.5,4.12,2.864865,3.303925,2.111111,2.296779,2.864865,0.25,0.45,0.265
1766,finish,Time,Action/Process,Verb,1,0.99703,201.645567,0.672201,302.310369,353.54418,0.80605,6.16e-4,4526.253337,6.32,2.89,4.690274681,2,98.939822,3439.357253,45.906058,110.79141,114.200045,236.117577,110.335903,47.541195,2385.964146,1118.326118,1865.29433,0.994778,2.320027,6.41,3.81,6.44,3.0625,3.378162,1.833333,2.71986,3.0625,0.471,0.429,0.545
