concepticon_id,glottocode,lex,concepticon_gloss,semantic_field,language,area,family
1275,gali1262,1,answer,Speech and language,Galibi Carib,South America,Cariban
1275,hupd1244,1,answer,Speech and language,Hup,South America,Naduhup
1275,wich1264,1,answer,Speech and language,Güisnay,South America,Mataguayan
1275,mapu1245,1,answer,Speech and language,Mapudungun,South America,Araucanian
1275,kett1243,1,answer,Speech and language,Ket,Eurasia,Yeniseian
1275,chew1245,1,answer,Speech and language,Chewong,Eurasia,Austroasiatic
1275,guri1247,1,answer,Speech and language,Gurindji,Australia,Pama-Nyungan
2022,swah1253,1,admit,Speech and language,Swahili,Africa,Atlantic-Congo
2022,iraq1241,1,admit,Speech and language,Iraqw,Africa,Afro-Asiatic
2022,gaww1239,0,admit,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
2022,haus1257,1,admit,Speech and language,Hausa,Africa,Afro-Asiatic
2022,cent2050,1,admit,Speech and language,Central Kanuri,Africa,Saharan
2022,tari1263,1,admit,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
2022,sese1246,1,admit,Speech and language,Seselwa Creole French,Africa,Indo-European
2022,roma1327,1,admit,Speech and language,Romanian,Eurasia,Indo-European
2022,west2376,1,admit,Speech and language,West Slovakian Romani,Eurasia,Indo-European
2022,lowe1385,1,admit,Speech and language,Lower Sorbian,Eurasia,Indo-European
2022,oldh1241,1,admit,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
2022,dutc1256,1,admit,Speech and language,Dutch,Eurasia,Indo-European
2022,stan1293,1,admit,Speech and language,English,Eurasia,Indo-European
2022,kild1236,1,admit,Speech and language,Kildin Saami,Eurasia,Uralic
2022,bezh1248,1,admit,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
2022,arch1244,1,admit,Speech and language,Archi,Eurasia,Nakh-Daghestanian
2022,yaku1245,1,admit,Speech and language,Sakha,Eurasia,Turkic
2022,nucl1643,1,admit,Speech and language,Japanese,Eurasia,Japonic
2022,mand1415,1,admit,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
2022,thai1261,1,admit,Speech and language,Thai,Eurasia,Tai-Kadai
2022,viet1252,1,admit,Speech and language,Vietnamese,Eurasia,Austroasiatic
2022,hmon1333,1,admit,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
2022,indo1316,1,admit,Speech and language,Standard Indonesian,Papunesia,Austronesian
2022,plat1254,1,admit,Speech and language,Plateau Malagasy,Africa,Austronesian
2022,taki1248,1,admit,Speech and language,Takia,Papunesia,Austronesian
2022,hawa1245,1,admit,Speech and language,Hawaiian,Papunesia,Austronesian
2022,yaqu1251,1,admit,Speech and language,Yaqui,North America,Uto-Aztecan
2022,tzot1259,1,admit,Speech and language,Tzotzil,North America,Mayan
2022,kekc1242,1,admit,Speech and language,Q'eqchi',North America,Mayan
2022,mezq1235,1,admit,Speech and language,Mezquital Otomi,North America,Otomanguean
2022,sara1340,1,admit,Speech and language,Saramaccan,South America,Indo-European
2022,imba1240,1,admit,Speech and language,Imbabura Highland Quichua,South America,Quechuan
2022,gali1262,0,admit,Speech and language,Galibi Carib,South America,Cariban
2022,hupd1244,0,admit,Speech and language,Hup,South America,Naduhup
2022,wich1264,1,admit,Speech and language,Güisnay,South America,Mataguayan
2022,mapu1245,0,admit,Speech and language,Mapudungun,South America,Araucanian
2022,chew1245,1,admit,Speech and language,Chewong,Eurasia,Austroasiatic
755,swah1253,1,deny,Speech and language,Swahili,Africa,Atlantic-Congo
755,iraq1241,1,deny,Speech and language,Iraqw,Africa,Afro-Asiatic
755,gaww1239,1,deny,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
755,haus1257,1,deny,Speech and language,Hausa,Africa,Afro-Asiatic
755,cent2050,1,deny,Speech and language,Central Kanuri,Africa,Saharan
755,tari1263,1,deny,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
755,sese1246,1,deny,Speech and language,Seselwa Creole French,Africa,Indo-European
755,roma1327,1,deny,Speech and language,Romanian,Eurasia,Indo-European
755,west2376,1,deny,Speech and language,West Slovakian Romani,Eurasia,Indo-European
755,lowe1385,1,deny,Speech and language,Lower Sorbian,Eurasia,Indo-European
755,oldh1241,1,deny,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
755,dutc1256,1,deny,Speech and language,Dutch,Eurasia,Indo-European
755,stan1293,1,deny,Speech and language,English,Eurasia,Indo-European
755,bezh1248,1,deny,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
755,arch1244,1,deny,Speech and language,Archi,Eurasia,Nakh-Daghestanian
755,yaku1245,1,deny,Speech and language,Sakha,Eurasia,Turkic
755,nucl1643,1,deny,Speech and language,Japanese,Eurasia,Japonic
755,mand1415,1,deny,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
755,thai1261,1,deny,Speech and language,Thai,Eurasia,Tai-Kadai
755,viet1252,1,deny,Speech and language,Vietnamese,Eurasia,Austroasiatic
755,hmon1333,0,deny,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
755,indo1316,1,deny,Speech and language,Standard Indonesian,Papunesia,Austronesian
755,plat1254,1,deny,Speech and language,Plateau Malagasy,Africa,Austronesian
755,taki1248,1,deny,Speech and language,Takia,Papunesia,Austronesian
755,hawa1245,1,deny,Speech and language,Hawaiian,Papunesia,Austronesian
755,yaqu1251,1,deny,Speech and language,Yaqui,North America,Uto-Aztecan
755,tzot1259,1,deny,Speech and language,Tzotzil,North America,Mayan
755,kekc1242,1,deny,Speech and language,Q'eqchi',North America,Mayan
755,mezq1235,1,deny,Speech and language,Mezquital Otomi,North America,Otomanguean
755,sara1340,1,deny,Speech and language,Saramaccan,South America,Indo-European
755,imba1240,1,deny,Speech and language,Imbabura Highland Quichua,South America,Quechuan
755,gali1262,1,deny,Speech and language,Galibi Carib,South America,Cariban
755,hupd1244,0,deny,Speech and language,Hup,South America,Naduhup
755,wich1264,1,deny,Speech and language,Güisnay,South America,Mataguayan
755,mapu1245,1,deny,Speech and language,Mapudungun,South America,Araucanian
755,chew1245,0,deny,Speech and language,Chewong,Eurasia,Austroasiatic
1828,swah1253,1,ask,Speech and language,Swahili,Africa,Atlantic-Congo
1828,iraq1241,1,ask,Speech and language,Iraqw,Africa,Afro-Asiatic
1828,gaww1239,1,ask,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
1828,haus1257,1,ask,Speech and language,Hausa,Africa,Afro-Asiatic
1828,cent2050,1,ask,Speech and language,Central Kanuri,Africa,Saharan
1828,tari1263,1,ask,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1828,sese1246,1,ask,Speech and language,Seselwa Creole French,Africa,Indo-European
1828,roma1327,1,ask,Speech and language,Romanian,Eurasia,Indo-European
1828,west2376,1,ask,Speech and language,West Slovakian Romani,Eurasia,Indo-European
1828,lowe1385,1,ask,Speech and language,Lower Sorbian,Eurasia,Indo-European
1828,oldh1241,1,ask,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
1828,dutc1256,1,ask,Speech and language,Dutch,Eurasia,Indo-European
1828,stan1293,1,ask,Speech and language,English,Eurasia,Indo-European
1828,kild1236,1,ask,Speech and language,Kildin Saami,Eurasia,Uralic
1828,bezh1248,1,ask,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
1828,arch1244,1,ask,Speech and language,Archi,Eurasia,Nakh-Daghestanian
1828,mana1288,1,ask,Speech and language,Manange,Eurasia,Sino-Tibetan
1828,yaku1245,1,ask,Speech and language,Sakha,Eurasia,Turkic
1828,oroq1238,1,ask,Speech and language,Oroqen,Eurasia,Tungusic
1828,nucl1643,1,ask,Speech and language,Japanese,Eurasia,Japonic
1828,mand1415,1,ask,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
1828,thai1261,1,ask,Speech and language,Thai,Eurasia,Tai-Kadai
1828,viet1252,1,ask,Speech and language,Vietnamese,Eurasia,Austroasiatic
1828,hmon1333,1,ask,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
1828,indo1316,1,ask,Speech and language,Standard Indonesian,Papunesia,Austronesian
1828,plat1254,1,ask,Speech and language,Plateau Malagasy,Africa,Austronesian
1828,taki1248,1,ask,Speech and language,Takia,Papunesia,Austronesian
1828,hawa1245,1,ask,Speech and language,Hawaiian,Papunesia,Austronesian
1828,yaqu1251,1,ask,Speech and language,Yaqui,North America,Uto-Aztecan
1828,tzot1259,1,ask,Speech and language,Tzotzil,North America,Mayan
1828,kekc1242,1,ask,Speech and language,Q'eqchi',North America,Mayan
1828,mezq1235,1,ask,Speech and language,Mezquital Otomi,North America,Otomanguean
1828,sara1340,1,ask,Speech and language,Saramaccan,South America,Indo-European
1828,imba1240,1,ask,Speech and language,Imbabura Highland Quichua,South America,Quechuan
1828,gali1262,1,ask,Speech and language,Galibi Carib,South America,Cariban
1828,hupd1244,1,ask,Speech and language,Hup,South America,Naduhup
1828,wich1264,1,ask,Speech and language,Güisnay,South America,Mataguayan
1828,mapu1245,1,ask,Speech and language,Mapudungun,South America,Araucanian
1828,kett1243,1,ask,Speech and language,Ket,Eurasia,Yeniseian
1828,chew1245,1,ask,Speech and language,Chewong,Eurasia,Austroasiatic
1828,guri1247,1,ask,Speech and language,Gurindji,Australia,Pama-Nyungan
1675,swah1253,1,promise,Speech and language,Swahili,Africa,Atlantic-Congo
1675,iraq1241,0,promise,Speech and language,Iraqw,Africa,Afro-Asiatic
1675,gaww1239,1,promise,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
1675,haus1257,1,promise,Speech and language,Hausa,Africa,Afro-Asiatic
1675,cent2050,1,promise,Speech and language,Central Kanuri,Africa,Saharan
1675,tari1263,1,promise,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1675,sese1246,1,promise,Speech and language,Seselwa Creole French,Africa,Indo-European
1675,roma1327,1,promise,Speech and language,Romanian,Eurasia,Indo-European
1675,west2376,1,promise,Speech and language,West Slovakian Romani,Eurasia,Indo-European
1675,lowe1385,1,promise,Speech and language,Lower Sorbian,Eurasia,Indo-European
1675,oldh1241,1,promise,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
1675,dutc1256,1,promise,Speech and language,Dutch,Eurasia,Indo-European
1675,stan1293,1,promise,Speech and language,English,Eurasia,Indo-European
1675,kild1236,1,promise,Speech and language,Kildin Saami,Eurasia,Uralic
1675,bezh1248,1,promise,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
1675,arch1244,1,promise,Speech and language,Archi,Eurasia,Nakh-Daghestanian
1675,mana1288,1,promise,Speech and language,Manange,Eurasia,Sino-Tibetan
1675,yaku1245,1,promise,Speech and language,Sakha,Eurasia,Turkic
1675,nucl1643,1,promise,Speech and language,Japanese,Eurasia,Japonic
1675,mand1415,1,promise,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
1675,thai1261,1,promise,Speech and language,Thai,Eurasia,Tai-Kadai
1675,viet1252,1,promise,Speech and language,Vietnamese,Eurasia,Austroasiatic
1675,hmon1333,1,promise,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
1675,indo1316,1,promise,Speech and language,Standard Indonesian,Papunesia,Austronesian
1675,plat1254,1,promise,Speech and language,Plateau Malagasy,Africa,Austronesian
1675,taki1248,1,promise,Speech and language,Takia,Papunesia,Austronesian
1675,hawa1245,1,promise,Speech and language,Hawaiian,Papunesia,Austronesian
1675,yaqu1251,1,promise,Speech and language,Yaqui,North America,Uto-Aztecan
1675,tzot1259,1,promise,Speech and language,Tzotzil,North America,Mayan
1675,kekc1242,1,promise,Speech and language,Q'eqchi',North America,Mayan
1675,mezq1235,1,promise,Speech and language,Mezquital Otomi,North America,Otomanguean
1675,sara1340,1,promise,Speech and language,Saramaccan,South America,Indo-European
1675,imba1240,1,promise,Speech and language,Imbabura Highland Quichua,South America,Quechuan
1675,gali1262,1,promise,Speech and language,Galibi Carib,South America,Cariban
1675,hupd1244,0,promise,Speech and language,Hup,South America,Naduhup
1675,wich1264,1,promise,Speech and language,Güisnay,South America,Mataguayan
1675,mapu1245,1,promise,Speech and language,Mapudungun,South America,Araucanian
1675,chew1245,0,promise,Speech and language,Chewong,Eurasia,Austroasiatic
1675,guri1247,1,promise,Speech and language,Gurindji,Australia,Pama-Nyungan
49,swah1253,1,refuse,Speech and language,Swahili,Africa,Atlantic-Congo
49,iraq1241,1,refuse,Speech and language,Iraqw,Africa,Afro-Asiatic
49,gaww1239,1,refuse,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
49,haus1257,1,refuse,Speech and language,Hausa,Africa,Afro-Asiatic
49,cent2050,1,refuse,Speech and language,Central Kanuri,Africa,Saharan
49,tari1263,1,refuse,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
49,sese1246,1,refuse,Speech and language,Seselwa Creole French,Africa,Indo-European
49,roma1327,1,refuse,Speech and language,Romanian,Eurasia,Indo-European
49,west2376,1,refuse,Speech and language,West Slovakian Romani,Eurasia,Indo-European
49,lowe1385,1,refuse,Speech and language,Lower Sorbian,Eurasia,Indo-European
49,oldh1241,1,refuse,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
49,dutc1256,1,refuse,Speech and language,Dutch,Eurasia,Indo-European
49,stan1293,1,refuse,Speech and language,English,Eurasia,Indo-European
49,kild1236,1,refuse,Speech and language,Kildin Saami,Eurasia,Uralic
49,bezh1248,1,refuse,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
49,arch1244,1,refuse,Speech and language,Archi,Eurasia,Nakh-Daghestanian
49,mana1288,1,refuse,Speech and language,Manange,Eurasia,Sino-Tibetan
49,yaku1245,1,refuse,Speech and language,Sakha,Eurasia,Turkic
49,nucl1643,1,refuse,Speech and language,Japanese,Eurasia,Japonic
49,mand1415,1,refuse,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
49,thai1261,1,refuse,Speech and language,Thai,Eurasia,Tai-Kadai
49,viet1252,1,refuse,Speech and language,Vietnamese,Eurasia,Austroasiatic
49,hmon1333,1,refuse,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
49,indo1316,1,refuse,Speech and language,Standard Indonesian,Papunesia,Austronesian
49,plat1254,1,refuse,Speech and language,Plateau Malagasy,Africa,Austronesian
49,taki1248,1,refuse,Speech and language,Takia,Papunesia,Austronesian
49,hawa1245,1,refuse,Speech and language,Hawaiian,Papunesia,Austronesian
49,yaqu1251,1,refuse,Speech and language,Yaqui,North America,Uto-Aztecan
49,tzot1259,1,refuse,Speech and language,Tzotzil,North America,Mayan
49,kekc1242,1,refuse,Speech and language,Q'eqchi',North America,Mayan
49,mezq1235,1,refuse,Speech and language,Mezquital Otomi,North America,Otomanguean
49,sara1340,1,refuse,Speech and language,Saramaccan,South America,Indo-European
49,imba1240,1,refuse,Speech and language,Imbabura Highland Quichua,South America,Quechuan
49,gali1262,1,refuse,Speech and language,Galibi Carib,South America,Cariban
49,hupd1244,0,refuse,Speech and language,Hup,South America,Naduhup
49,wich1264,1,refuse,Speech and language,Güisnay,South America,Mataguayan
49,mapu1245,1,refuse,Speech and language,Mapudungun,South America,Araucanian
49,chew1245,0,refuse,Speech and language,Chewong,Eurasia,Austroasiatic
49,guri1247,1,refuse,Speech and language,Gurindji,Australia,Pama-Nyungan
83,swah1253,1,forbid,Speech and language,Swahili,Africa,Atlantic-Congo
83,iraq1241,1,forbid,Speech and language,Iraqw,Africa,Afro-Asiatic
83,gaww1239,1,forbid,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
83,haus1257,1,forbid,Speech and language,Hausa,Africa,Afro-Asiatic
83,cent2050,1,forbid,Speech and language,Central Kanuri,Africa,Saharan
83,tari1263,1,forbid,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
83,sese1246,1,forbid,Speech and language,Seselwa Creole French,Africa,Indo-European
83,roma1327,1,forbid,Speech and language,Romanian,Eurasia,Indo-European
83,west2376,1,forbid,Speech and language,West Slovakian Romani,Eurasia,Indo-European
83,lowe1385,1,forbid,Speech and language,Lower Sorbian,Eurasia,Indo-European
83,oldh1241,1,forbid,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
83,dutc1256,1,forbid,Speech and language,Dutch,Eurasia,Indo-European
83,stan1293,1,forbid,Speech and language,English,Eurasia,Indo-European
83,kild1236,1,forbid,Speech and language,Kildin Saami,Eurasia,Uralic
83,bezh1248,1,forbid,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
83,arch1244,1,forbid,Speech and language,Archi,Eurasia,Nakh-Daghestanian
83,mana1288,1,forbid,Speech and language,Manange,Eurasia,Sino-Tibetan
83,yaku1245,1,forbid,Speech and language,Sakha,Eurasia,Turkic
83,nucl1643,1,forbid,Speech and language,Japanese,Eurasia,Japonic
83,mand1415,1,forbid,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
83,thai1261,1,forbid,Speech and language,Thai,Eurasia,Tai-Kadai
83,viet1252,1,forbid,Speech and language,Vietnamese,Eurasia,Austroasiatic
83,hmon1333,1,forbid,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
83,indo1316,1,forbid,Speech and language,Standard Indonesian,Papunesia,Austronesian
83,plat1254,1,forbid,Speech and language,Plateau Malagasy,Africa,Austronesian
83,taki1248,1,forbid,Speech and language,Takia,Papunesia,Austronesian
83,hawa1245,1,forbid,Speech and language,Hawaiian,Papunesia,Austronesian
83,yaqu1251,1,forbid,Speech and language,Yaqui,North America,Uto-Aztecan
83,kekc1242,0,forbid,Speech and language,Q'eqchi',North America,Mayan
83,mezq1235,1,forbid,Speech and language,Mezquital Otomi,North America,Otomanguean
83,sara1340,1,forbid,Speech and language,Saramaccan,South America,Indo-European
83,imba1240,1,forbid,Speech and language,Imbabura Highland Quichua,South America,Quechuan
83,gali1262,1,forbid,Speech and language,Galibi Carib,South America,Cariban
83,hupd1244,1,forbid,Speech and language,Hup,South America,Naduhup
83,wich1264,1,forbid,Speech and language,Güisnay,South America,Mataguayan
83,chew1245,0,forbid,Speech and language,Chewong,Eurasia,Austroasiatic
83,guri1247,1,forbid,Speech and language,Gurindji,Australia,Pama-Nyungan
299,swah1253,1,scold,Speech and language,Swahili,Africa,Atlantic-Congo
299,iraq1241,1,scold,Speech and language,Iraqw,Africa,Afro-Asiatic
299,gaww1239,0,scold,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
299,haus1257,1,scold,Speech and language,Hausa,Africa,Afro-Asiatic
299,cent2050,1,scold,Speech and language,Central Kanuri,Africa,Saharan
299,sese1246,1,scold,Speech and language,Seselwa Creole French,Africa,Indo-European
299,roma1327,1,scold,Speech and language,Romanian,Eurasia,Indo-European
299,west2376,1,scold,Speech and language,West Slovakian Romani,Eurasia,Indo-European
299,lowe1385,1,scold,Speech and language,Lower Sorbian,Eurasia,Indo-European
299,oldh1241,1,scold,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
299,dutc1256,1,scold,Speech and language,Dutch,Eurasia,Indo-European
299,stan1293,1,scold,Speech and language,English,Eurasia,Indo-European
299,kild1236,1,scold,Speech and language,Kildin Saami,Eurasia,Uralic
299,bezh1248,1,scold,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
299,arch1244,1,scold,Speech and language,Archi,Eurasia,Nakh-Daghestanian
299,mana1288,1,scold,Speech and language,Manange,Eurasia,Sino-Tibetan
299,yaku1245,1,scold,Speech and language,Sakha,Eurasia,Turkic
299,oroq1238,1,scold,Speech and language,Oroqen,Eurasia,Tungusic
299,nucl1643,1,scold,Speech and language,Japanese,Eurasia,Japonic
299,mand1415,1,scold,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
299,thai1261,1,scold,Speech and language,Thai,Eurasia,Tai-Kadai
299,viet1252,1,scold,Speech and language,Vietnamese,Eurasia,Austroasiatic
299,hmon1333,1,scold,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
299,indo1316,1,scold,Speech and language,Standard Indonesian,Papunesia,Austronesian
299,plat1254,1,scold,Speech and language,Plateau Malagasy,Africa,Austronesian
299,taki1248,1,scold,Speech and language,Takia,Papunesia,Austronesian
299,hawa1245,1,scold,Speech and language,Hawaiian,Papunesia,Austronesian
299,yaqu1251,1,scold,Speech and language,Yaqui,North America,Uto-Aztecan
299,tzot1259,1,scold,Speech and language,Tzotzil,North America,Mayan
299,kekc1242,1,scold,Speech and language,Q'eqchi',North America,Mayan
299,mezq1235,1,scold,Speech and language,Mezquital Otomi,North America,Otomanguean
299,sara1340,1,scold,Speech and language,Saramaccan,South America,Indo-European
299,imba1240,1,scold,Speech and language,Imbabura Highland Quichua,South America,Quechuan
299,gali1262,1,scold,Speech and language,Galibi Carib,South America,Cariban
299,hupd1244,1,scold,Speech and language,Hup,South America,Naduhup
299,wich1264,1,scold,Speech and language,Güisnay,South America,Mataguayan
299,mapu1245,1,scold,Speech and language,Mapudungun,South America,Araucanian
299,kett1243,1,scold,Speech and language,Ket,Eurasia,Yeniseian
299,chew1245,1,scold,Speech and language,Chewong,Eurasia,Austroasiatic
299,guri1247,1,scold,Speech and language,Gurindji,Australia,Pama-Nyungan
1084,swah1253,1,call,Speech and language,Swahili,Africa,Atlantic-Congo
1084,iraq1241,1,call,Speech and language,Iraqw,Africa,Afro-Asiatic
1084,gaww1239,1,call,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
1084,haus1257,1,call,Speech and language,Hausa,Africa,Afro-Asiatic
1084,cent2050,1,call,Speech and language,Central Kanuri,Africa,Saharan
1084,tari1263,1,call,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1084,sese1246,1,call,Speech and language,Seselwa Creole French,Africa,Indo-European
1084,roma1327,1,call,Speech and language,Romanian,Eurasia,Indo-European
1084,west2376,1,call,Speech and language,West Slovakian Romani,Eurasia,Indo-European
1084,lowe1385,1,call,Speech and language,Lower Sorbian,Eurasia,Indo-European
1084,oldh1241,1,call,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
1084,dutc1256,1,call,Speech and language,Dutch,Eurasia,Indo-European
1084,stan1293,1,call,Speech and language,English,Eurasia,Indo-European
1084,kild1236,1,call,Speech and language,Kildin Saami,Eurasia,Uralic
1084,bezh1248,1,call,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
1084,arch1244,1,call,Speech and language,Archi,Eurasia,Nakh-Daghestanian
1084,mana1288,1,call,Speech and language,Manange,Eurasia,Sino-Tibetan
1084,yaku1245,1,call,Speech and language,Sakha,Eurasia,Turkic
1084,oroq1238,1,call,Speech and language,Oroqen,Eurasia,Tungusic
1084,nucl1643,1,call,Speech and language,Japanese,Eurasia,Japonic
1084,thai1261,1,call,Speech and language,Thai,Eurasia,Tai-Kadai
1084,viet1252,1,call,Speech and language,Vietnamese,Eurasia,Austroasiatic
1084,hmon1333,1,call,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
1084,indo1316,1,call,Speech and language,Standard Indonesian,Papunesia,Austronesian
1084,plat1254,1,call,Speech and language,Plateau Malagasy,Africa,Austronesian
1084,taki1248,1,call,Speech and language,Takia,Papunesia,Austronesian
1084,hawa1245,1,call,Speech and language,Hawaiian,Papunesia,Austronesian
1084,yaqu1251,1,call,Speech and language,Yaqui,North America,Uto-Aztecan
1084,tzot1259,1,call,Speech and language,Tzotzil,North America,Mayan
1084,kekc1242,1,call,Speech and language,Q'eqchi',North America,Mayan
1084,mezq1235,1,call,Speech and language,Mezquital Otomi,North America,Otomanguean
1084,sara1340,1,call,Speech and language,Saramaccan,South America,Indo-European
1084,imba1240,1,call,Speech and language,Imbabura Highland Quichua,South America,Quechuan
1084,gali1262,1,call,Speech and language,Galibi Carib,South America,Cariban
1084,hupd1244,1,call,Speech and language,Hup,South America,Naduhup
1084,wich1264,1,call,Speech and language,Güisnay,South America,Mataguayan
1084,mapu1245,1,call,Speech and language,Mapudungun,South America,Araucanian
1084,kett1243,1,call,Speech and language,Ket,Eurasia,Yeniseian
1084,chew1245,1,call,Speech and language,Chewong,Eurasia,Austroasiatic
1084,guri1247,1,call,Speech and language,Gurindji,Australia,Pama-Nyungan
180,swah1253,1,call by name,Speech and language,Swahili,Africa,Atlantic-Congo
180,iraq1241,1,call by name,Speech and language,Iraqw,Africa,Afro-Asiatic
180,gaww1239,1,call by name,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
180,haus1257,1,call by name,Speech and language,Hausa,Africa,Afro-Asiatic
180,cent2050,1,call by name,Speech and language,Central Kanuri,Africa,Saharan
180,tari1263,1,call by name,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
180,sese1246,1,call by name,Speech and language,Seselwa Creole French,Africa,Indo-European
180,roma1327,1,call by name,Speech and language,Romanian,Eurasia,Indo-European
180,west2376,1,call by name,Speech and language,West Slovakian Romani,Eurasia,Indo-European
180,lowe1385,1,call by name,Speech and language,Lower Sorbian,Eurasia,Indo-European
180,oldh1241,1,call by name,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
180,dutc1256,1,call by name,Speech and language,Dutch,Eurasia,Indo-European
180,stan1293,1,call by name,Speech and language,English,Eurasia,Indo-European
180,kild1236,1,call by name,Speech and language,Kildin Saami,Eurasia,Uralic
180,bezh1248,1,call by name,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
180,arch1244,1,call by name,Speech and language,Archi,Eurasia,Nakh-Daghestanian
180,yaku1245,1,call by name,Speech and language,Sakha,Eurasia,Turkic
180,oroq1238,1,call by name,Speech and language,Oroqen,Eurasia,Tungusic
180,nucl1643,1,call by name,Speech and language,Japanese,Eurasia,Japonic
180,mand1415,1,call by name,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
180,thai1261,1,call by name,Speech and language,Thai,Eurasia,Tai-Kadai
180,viet1252,1,call by name,Speech and language,Vietnamese,Eurasia,Austroasiatic
180,hmon1333,1,call by name,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
180,indo1316,1,call by name,Speech and language,Standard Indonesian,Papunesia,Austronesian
180,plat1254,1,call by name,Speech and language,Plateau Malagasy,Africa,Austronesian
180,taki1248,1,call by name,Speech and language,Takia,Papunesia,Austronesian
180,hawa1245,1,call by name,Speech and language,Hawaiian,Papunesia,Austronesian
180,yaqu1251,1,call by name,Speech and language,Yaqui,North America,Uto-Aztecan
180,tzot1259,1,call by name,Speech and language,Tzotzil,North America,Mayan
180,kekc1242,1,call by name,Speech and language,Q'eqchi',North America,Mayan
180,mezq1235,1,call by name,Speech and language,Mezquital Otomi,North America,Otomanguean
180,sara1340,1,call by name,Speech and language,Saramaccan,South America,Indo-European
180,imba1240,1,call by name,Speech and language,Imbabura Highland Quichua,South America,Quechuan
180,gali1262,1,call by name,Speech and language,Galibi Carib,South America,Cariban
180,hupd1244,1,call by name,Speech and language,Hup,South America,Naduhup
180,wich1264,1,call by name,Speech and language,Güisnay,South America,Mataguayan
180,mapu1245,1,call by name,Speech and language,Mapudungun,South America,Araucanian
180,kett1243,1,call by name,Speech and language,Ket,Eurasia,Yeniseian
180,chew1245,1,call by name,Speech and language,Chewong,Eurasia,Austroasiatic
180,guri1247,1,call by name,Speech and language,Gurindji,Australia,Pama-Nyungan
9,swah1253,1,announce,Speech and language,Swahili,Africa,Atlantic-Congo
9,iraq1241,1,announce,Speech and language,Iraqw,Africa,Afro-Asiatic
9,gaww1239,1,announce,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
9,haus1257,1,announce,Speech and language,Hausa,Africa,Afro-Asiatic
