original_word	lemmatized_word
croat	croat
croatia	croatia
croatian	croatian
croatians	croatian
croats	croat
crochet	crochet
crocheted	crocheted
crocheting	crocheting
crochets	crochet
crock	crock
crocked	crocked
crockery	crockery
crocket	crocket
crockets	crocket
crockett	crockett
crocks	crock
crocodile	crocodile
crocodiles	crocodile
crocodilian	crocodilian
crocus	crocus
crocuses	crocus
croesus	croesus
croft	croft
crofter	crofter
crofters	crofter
crofts	croft
crohn	crohn
crohns	crohn
croissant	croissant
croissants	croissant
cromlech	cromlech
cromwell	cromwell
crone	crone
crones	crone
cronies	crony
cronk	cronk
cronus	cronus
crony	crony
cronyism	cronyism
crook	crook
crooked	crooked
crookedest	crookedest
crookedly	crookedly
crookedness	crookedness
crookeds	crookeds
crooking	crooking
crookneck	crookneck
crooks	crook
croon	croon
crooned	crooned
crooner	crooner
crooners	crooner
crooning	crooning
croons	croons
crop	crop
crop-dusting	crop-dusting
croping	croping
cropped	cropped
cropper	cropper
croppers	cropper
cropping	cropping
crops	crop
croquet	croquet
croquets	croquet
croquette	croquette
croquettes	croquette
crore	crore
crores	crore
cros	cro
crosbies	crosby
crosby	crosby
crosbys	crosby
crosier	crosier
cross	cross
cross-check	cross-check
cross-checked	cross-checked
cross-checking	cross-checking
cross-checks	cross-checks
cross-country	cross-country
cross-cultural	cross-cultural
cross-division	cross-division
cross-dress	cross-dress
cross-dressed	cross-dressed
cross-dresser	cross-dresser
cross-dressers	cross-dresser
cross-dresses	cross-dresses
cross-dressing	cross-dressing
cross-examination	cross-examination
cross-examinations	cross-examination
cross-eyed	cross-eyed
cross-eyes	cross-eye
cross-fertilization	cross-fertilization
cross-filed	cross-filed
cross-legged	cross-legged
cross-linked	cross-linked
cross-linking	cross-linking
cross-links	cross-link
cross-modal	cross-modal
cross-pollinate	cross-pollinate
cross-pollinated	cross-pollinated
cross-pollinates	cross-pollinates
cross-pollinating	cross-pollinating
cross-pollination	cross-pollination
cross-purposes	cross-purpose
cross-refer	cross-refer
cross-reference	cross-reference
cross-references	cross-reference
cross-section	cross-section
cross-sectional	cross-sectional
cross-shaped	cross-shaped
cross-stitch	cross-stitch
cross-stitches	cross-stitch
cross-town	cross-town
crossbar	crossbar
crossbars	crossbar
crossbeams	crossbeam
crossbench	crossbench
crossbill	crossbill
crossbills	crossbill
crossbones	crossbones
crossbow	crossbow
crossbows	crossbow
crossbred	crossbred
crossbreed	crossbreed
crossbreeding	crossbreeding
crosscheck	crosscheck
crosschecks	crosscheck
crosscurrent	crosscurrent
crosscurrents	crosscurrent
crosscut	crosscut
crosscuts	crosscut
crosscutting	crosscutting
crosse	crosse
crossed	crossed
crosser	crosser
crosses	cross
crossfire	crossfire
crossfires	crossfire
crosshairs	crosshairs
crosshatch	crosshatch
crosshatching	crosshatching
crossing	crossing
crossings	crossing
crossly	crossly
crossness	crossness
crossover	crossover
crossovers	crossover
crosspiece	crosspiece
crossroad	crossroad
crossroads	crossroad
crosstalk	crosstalk
crosstalks	crosstalk
crossties	crosstie
crosstown	crosstown
crosswalk	crosswalk
crosswalks	crosswalk
crossway	crossway
crossways	crossway
crosswind	crosswind
crosswinds	crosswind
crosswise	crosswise
crossword	crossword
crosswords	crossword
crotch	crotch
crotches	crotch
crotchet	crotchet
crotchetiness	crotchetiness
crotchety	crotchety
croton	croton
crouch	crouch
crouched	crouched
crouches	crouch
crouching	crouching
croup	croup
croupier	croupier
croupiers	croupier
croups	croup
croupy	croupy
crouse	crouse
crouton	crouton
croutons	crouton
crow	crow
crowbar	crowbar
crowbars	crowbar
crowberry	crowberry
crowd	crowd
crowded	crowded
crowding	crowding
crowds	crowd
crowed	crowed
crowes	crowes
crowing	crowing
crown	crown
crowned	crowned
crowning	crowning
crownings	crownings
crownless	crownless
crowns	crown
crows	crow
crozier	crozier
crp	crp
crps	crp
crs	cr
crss	cr
crt	crt
crts	crt
cruces	crux
crucial	crucial
crucially	crucially
cruciate	cruciate
crucible	crucible
crucibles	crucible
cruciferous	cruciferous
crucifers	crucifer
crucified	crucified
crucifies	crucifies
crucifix	crucifix
crucifixes	crucifix
crucifixion	crucifixion
crucifixions	crucifixion
cruciform	cruciform
crucify	crucify
crucifying	crucifying
crud	crud
cruddy	cruddy
crude	crude
crudely	crudely
crudeness	crudeness
cruder	cruder
crudes	crude
crudest	crudest
crudites	crudites
crudities	crudity
crudity	crudity
cruds	crud
cruel	cruel
crueler	crueler
cruelest	cruelest
cruelly	cruelly
cruelness	cruelness
cruelties	cruelty
cruelty	cruelty
cruet	cruet
cruets	cruet
cruise	cruise
cruised	cruised
cruiser	cruiser
cruisers	cruiser
cruiserweight	cruiserweight
cruises	cruise
cruising	cruising
cruller	cruller
crullers	cruller
crumb	crumb
crumbed	crumbed
crumbing	crumbing
crumble	crumble
crumbled	crumbled
crumbles	crumbles
crumblier	crumblier
crumbliness	crumbliness
crumbling	crumbling
crumbly	crumbly
crumbs	crumb
crummiest	crummiest
crummy	crummy
crump	crump
crumpet	crumpet
crumpets	crumpet
crumping	crumping
crumple	crumple
crumpled	crumpled
crumples	crumples
crumpling	crumpling
crumps	crumps
crunch	crunch
crunched	crunched
crunches	crunch
crunching	crunching
crus	crus
crusade	crusade
crusaded	crusaded
crusader	crusader
crusaders	crusader
crusades	crusade
crusading	crusading
cruse	cruse
crush	crush
crushed	crushed
crusher	crusher
crushers	crusher
crushes	crush
crushing	crushing
crushingly	crushingly
crust	crust
crustacea	crustacea
crustacean	crustacean
crustaceans	crustacean
crustal	crustal
crusted	crusted
crustier	crustier
crustiest	crustiest
crusting	crusting
crusts	crust
crusty	crusty
crutch	crutch
crutches	crutch
crux	crux
cry	cry
crybabies	crybaby
crybaby	crybaby
crybabys	crybaby
cryed	cryed
crying	cry
cryogen	cryogen
cryogenic	cryogenic
cryogenics	cryogenics
cryonic	cryonic
cryonics	cryonics
cryosurgery	cryosurgery
crypt	crypt
cryptanalysts	cryptanalyst
cryptic	cryptic
cryptically	cryptically
cryptogram	cryptogram
cryptograms	cryptogram
cryptographer	cryptographer
cryptographers	cryptographer
cryptographic	cryptographic
cryptography	cryptography
cryptologic	cryptologic
cryptologist	cryptologist
cryptologists	cryptologist
cryptology	cryptology
crypts	crypt
crys	cry
crystal	crystal
crystalised	crystalised
crystalize	crystalize
crystalized	crystalized
crystalizing	crystalizing
crystalline	crystalline
crystallise	crystallise
crystallised	crystallised
crystallising	crystallising
crystallization	crystallization
crystallize	crystallize
crystallized	crystallized
crystallizes	crystallizes
crystallizing	crystallizing
crystals	crystal
cs	c
cse	cse
cses	cs
csis	csis
css	cs
cst	cst
csts	cst
ct	ct
ctc	ctc
cts	ct
cu	cu
cub	cub
cuba	cuba
cuban	cuban
cubans	cuban
cubas	cuba
cubbies	cubby
cubby	cubby
cubbyhole	cubbyhole
cubbyholes	cubbyhole
cube	cube
cube-shaped	cube-shaped
cubed	cubed
cubelike	cubelike
cubes	cube
cubic	cubic
cubical	cubical
cubicle	cubicle
cubicles	cubicle
cubing	cubing
cubism	cubism
cubist	cubist
cubists	cubist
cubit	cubit
cubital	cubital
cubits	cubit
cuboid	cuboid
cubs	cub
cuckold	cuckold
cuckolded	cuckolded
cuckolds	cuckold
cuckoo	cuckoo
cuckooing	cuckooing
cuckoos	cuckoo
cucumber	cucumber
cucumbers	cucumber
cucurbit	cucurbit
cucurbitaceae	cucurbitaceae
cucurbits	cucurbit
cud	cud
cuddle	cuddle
cuddled	cuddled
cuddles	cuddle
cuddlesome	cuddlesome
cuddling	cuddling
cuddly	cuddly
cuddy	cuddy
cuddys	cuddy
cudgel	cudgel
cudgeled	cudgeled
cudgels	cudgel
cuds	cud
cue	cue
cued	cued
cueing	cueing
cues	cue
cuff	cuff
cuffed	cuffed
cuffing	cuffing
cufflink	cufflink
cufflinks	cufflink
cuffs	cuff
cuing	cuing
cuirass	cuirass
cuirassiers	cuirassier
cuisine	cuisine
cuisines	cuisine
cuke	cuke
cukes	cuke
cul	cul
culbertson	culbertson
culebra	culebra
culiacan	culiacan
culinary	culinary
cull	cull
culled	culled
cullender	cullender
culling	culling
cullis	cullis
culls	cull
culminate	culminate
culminated	culminated
culminates	culminates
culminating	culminating
culmination	culmination
culminations	culmination
culotte	culotte
culottes	culotte
culpability	culpability
culpable	culpable
culprit	culprit
culprits	culprit
cult	cult
culti	cultus
cultism	cultism
cultist	cultist
cultists	cultist
cultivar	cultivar
cultivars	cultivar
cultivatable	cultivatable
cultivate	cultivate
cultivated	cultivated
cultivates	cultivates
cultivating	cultivating
cultivation	cultivation
cultivations	cultivation
cultivator	cultivator
cultivators	cultivator
cults	cult
cultural	cultural
culturally	culturally
culture	culture
cultured	cultured
cultures	culture
culturing	culturing
cultus	cultus
culvert	culvert
culverts	culvert
cum	cum
cumber	cumber
cumbered	cumbered
cumberland	cumberland
cumbers	cumbers
cumbersome	cumbersome
cumbria	cumbria
cumbrous	cumbrous
cumin	cumin
cummerbund	cummerbund
cummerbunds	cummerbund
cummings	cummings
cums	cum
cumulating	cumulating
cumulation	cumulation
cumulative	cumulative
cumulatively	cumulatively
cumulonimbus	cumulonimbus
cumulous	cumulous
cumulus	cumulus
cuneiform	cuneiform
cunnilingus	cunnilingus
cunning	cunning
cunningham	cunningham
cunninghams	cunningham
cunningly	cunningly
cunt	cunt
cunts	cunt
cuon	cuon
cup	cup
cupbearer	cupbearer
cupbearers	cupbearer
cupboard	cupboard
cupboards	cupboard
cupcake	cupcake
cupcakes	cupcake
cupful	cupful
cupfuls	cupful
cupid	cupid
cupidity	cupidity
cupids	cupid
cupola	cupola
cupolas	cupola
cuppa	cuppa
cuppas	cuppa
cupped	cupped
cuppers	cupper
cupping	cupping
cuppings	cupping
cupressus	cupressus
cupronickel	cupronickel
cups	cup
cur	cur
curability	curability
curable	curable
curacao	curacao
curandero	curandero
curanderos	curandero
curate	curate
curates	curate
curative	curative
curator	curator
curatorial	curatorial
curators	curator
curatorships	curatorship
curb	curb
curbed	curbed
curbing	curbing
curbs	curb
curbside	curbside
curbsides	curbside
curbstones	curbstone
curcuma	curcuma
curd	curd
curdle	curdle
curdled	curdled
curdles	curdles
curdling	curdling
curds	curd
cure	cure
cure-all	cure-all
cure-alls	cure-all
cured	cured
cures	cure
curet	curet
curets	curet
curettage	curettage
curfew	curfew
curfews	curfew
curia	curia
curiae	curia
curie	curie
curies	curie
curing	curing
curio	curio
curios	curio
curiosities	curiosity
curiosity	curiosity
curious	curious
curiouser	curiouser
curiously	curiously
curiousness	curiousness
curitiba	curitiba
curium	curium
curl	curl
curled	curled
curler	curler
curlers	curler
curless	curless
curlew	curlew
curlews	curlew
curlicue	curlicue
curlicues	curlicue
curlier	curlier
curliest	curliest
curliness	curliness
curling	curling
curls	curl
curly	curly
curly-haired	curly-haired
curmudgeon	curmudgeon
curmudgeonly	curmudgeonly
curmudgeons	curmudgeon
currant	currant
currants	currant
currawongs	currawong
currencies	currency
currency	currency
current	current
currently	currently
currents	current
curricula	curriculum
curricular	curricular
curriculum	curriculum
curriculums	curriculum
curried	curried
currier	currier
curries	curry
curry	curry
currying	currying
currys	curry
curs	cur
curse	curse
cursed	cursed
curses	curse
cursing	cursing
cursings	cursings
cursive	cursive
cursor	cursor
cursorily	cursorily
cursors	cursor
cursory	cursory
curst	curst
curt	curt
curtail	curtail
curtailed	curtailed
curtailing	curtailing
curtailment	curtailment
curtailments	curtailment
curtails	curtails
curtain	curtain
curtained	curtained
curtaining	curtaining
curtains	curtain
curter	curter
curtilage	curtilage
curtis	curtis
curtiss	curtis
curtly	curtly
curtness	curtness
curtsey	curtsey
curtsied	curtsied
curtsies	curtsy
curtsy	curtsy
curtsying	curtsying
curvaceous	curvaceous
curvaceously	curvaceously
curvature	curvature
curvatures	curvature
curve	curve
curved	curved
curves	curve
curvilinear	curvilinear
curving	curving
curvy	curvy
cus	cu
cusco	cusco
cuses	cu
cushing	cushing
cushings	cushing
cushion	cushion
cushioned	cushioned
cushioning	cushioning
cushions	cushion
cushiony	cushiony
cushy	cushy
cusp	cusp
cuspid	cuspid
cuss	cuss
cussed	cussed
cusses	cuss
cussing	cussing
custard	custard
custard-like	custard-like
custards	custard
custer	custer
custodial	custodial
custodian	custodian
custodians	custodian
custodianship	custodianship
custody	custody
custom	custom
custom-built	custom-built
custom-made	custom-made
custom-mades	custom-made
custom-make	custom-make
custom-making	custom-making
customarily	customarily
customary	customary
customer	customer
customers	customer
customise	customise
customised	customised
customising	customising
customize	customize
customized	customized
customizes	customizes
customizing	customizing
customs	custom
cut	cut
cut-and-dried	cut-and-dried
cut-and-dry	cut-and-dry
cut-in	cut-in
cut-ins	cut-in
cut-price	cut-price
cut-rate	cut-rate
cut-up	cut-up
cut-ups	cut-up
cutaneous	cutaneous
cutaway	cutaway
cutaways	cutaway
cutback	cutback
cutbacks	cutback
cutch	cutch
cute	cute
cuteer	cuteer
cutely	cutely
cuteness	cuteness
cuter	cuter
cutes	cutis
cutest	cutest
cuticle	cuticle
cuticles	cuticle
cutin	cutin
cuting	cuting
cutins	cutin
cutis	cutis
cutlas	cutlas
cutlass	cutlas
cutlasses	cutlass
cutler	cutler
cutleries	cutlery
cutlers	cutler
cutlery	cutlery
cutlet	cutlet
cutlets	cutlet
cutoff	cutoff
cutoffs	cutoff
cutout	cutout
cutouts	cutout
cutpurse	cutpurse
cuts	cut
cutter	cutter
cutters	cutter
cutthroat	cutthroat
cutthroats	cutthroat
cutting	cutting
cutting-edge	cutting-edge
cuttingly	cuttingly
cuttings	cutting
cuttle	cuttle
cuttlefish	cuttlefish
cutwork	cutwork
cutworm	cutworm
cutworms	cutworm
cuvier	cuvier
cuzco	cuzco
cv	cv
cva	cva
cvas	cva
cvs	cv
cwm	cwm
cwt	cwt
cwts	cwt
cx	cx
cxl	cxl
cxx	cxx
cyan	cyan
cyanide	cyanide
cyanobacteria	cyanobacteria
cyanocobalamin	cyanocobalamin
cyanosis	cyanosis
cybele	cybele
cyber-terrorists	cyber-terrorist
cybercafe	cybercafe
cybercrime	cybercrime
cybercrimes	cybercrime
cyberculture	cyberculture
cybernetic	cybernetic
cybernetics	cybernetics
cyberpunk	cyberpunk
cybersex	cybersex
cyberspace	cyberspace
cyberwar	cyberwar
cyberwars	cyberwar
cyborg	cyborg
cyborgs	cyborg
